Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-04-28T23:20:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1060.59,998.16998,1164.03,55.84,1253.26,1065.53,1580.28,160.49001,108.78,80.160004,160.88,25.940001,11.14,5.04,14.76,1.16,109.43,81.120003,161.28,25.84,0.99000001,1.0,0.97000003,0.0,1059.47,996.97998,1162.89,55.880001,36.349998,35.849998,37.099998,0.27000001,33.110001,32.400002,33.75,0.34,53.66,52.75,54.849998,0.31,62.130001,61.700001,63.099998,0.2,62.34,61.400002,63.0,0.50999999,55.419998,54.900002,55.799999,0.16,56.599998,56.099998,57.599998,0.09000000400000001,261.22,261.22,261.22,0.0,21.110001,19.1,22.549999,0.95999998,4.5799999,3.3499999,6.52,0.43000001,4.3899999,3.0599999,6.3699999,0.47000000000000003,4.48,3.2800000000000002,6.4499998,0.41999999,263.28,218.72,312.41,12.79,,,,,,,,,2.0599999,-42.5,51.189999,12.79,7.6599998,7.5,7.8499999,0.079999998,50.009998,49.98,50.029999,0.009999999800000001,702.06,699.81,703.37,0.82999998,10.08,9.4700003,11.08,0.52999997,22.32,22.25,22.5,0.050000001
R80711,10,2017-04-28T23:30:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1066.67,1045.1899,1124.47,19.59,1277.52,1204.51,1462.46,60.240002,111.09,95.919998,140.52,9.6300001,11.45,6.2399998,14.69,1.4,111.72,96.459999,141.16,9.6199999,0.99000001,1.0,0.99000001,0.0,1065.54,1044.0601,1123.45,19.610001,37.52,36.700001,38.400002,0.40000001,34.23,33.700001,34.799999,0.31,54.77,53.549999,55.950001,0.47999999,61.98,61.799999,62.349998,0.1,61.540001,61.400002,61.700001,0.039999999,55.529999,55.25,55.799999,0.09000000400000001,56.59,56.400002,56.700001,0.059999999000000005,261.22,261.22,261.22,0.0,23.41,22.5,24.200001,0.46000001,4.8600001,3.8699999,5.6100001,0.33000001,4.4000001,3.5999999,5.25,0.28999999,4.6300001,3.8599999,5.2600002,0.27000001,253.46001,155.10001,300.60001,10.89,,,,,,,,,-7.79,-106.12,39.380001,10.89,7.6100001,7.5999999,7.8000001999999995,0.039999999,50.009998,49.990002,50.029999,0.009999999800000001,702.40002,700.40002,703.42999,0.68000001,10.14,9.9300003,10.69,0.19,22.49,22.299999,22.5,0.039999999
R80711,10,2017-04-28T23:40:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1229.99,1116.37,1442.96,115.01,1791.33,1412.21,2495.5901,372.14001,206.53,130.86,355.42999,75.480003,8.5799999,2.26,12.88,1.79,206.81,131.14,355.54001,75.349998,1.0,-1.0,0.99000001,0.0,1228.95,1115.29,1442.0601,115.06,38.939999,38.0,40.099998,0.43000001,35.27,34.650002,35.900002,0.31,56.139999,55.049999,57.5,0.46000001,62.66,62.099998,64.0,0.50999999,62.740002,61.549999,64.900002,0.92000002,55.82,55.400002,56.400002,0.22,56.849998,56.299999,57.450001,0.22,261.22,261.22,261.22,0.0,24.85,24.1,25.700001,0.44999999,5.3600001,4.29,7.3200002,0.55000001,4.96,3.7,7.1100001,0.51999998,5.1599998,4.1999998,7.02,0.50999999,255.75999,164.82001,290.79001,10.29,,,,,,,,,-5.4400001,-96.400002,29.57,10.29,7.5700002,7.3000002,7.6999998,0.050000001,49.98,49.959999,50.009998,0.009999999800000001,699.67999,698.21997,702.48999,0.70999998,11.7,10.6,13.77,1.1,22.5,22.5,22.6,0.009999999800000001
R80711,10,2017-04-28T23:50:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1510.49,1441.0601,1539.25,25.559999,2725.4199,2453.1201,2838.0701,90.839996,414.04999,348.47,441.82999,22.73,6.4099998,1.27,11.81,1.5700001000000001,414.14001,348.56,441.97,22.719999,1.0,1.0,1.0,0.0,1509.66,1440.14,1538.41,25.58,40.560001,39.400002,41.75,0.52999997,36.349998,35.650002,37.099998,0.34,57.119999,55.650002,58.650002,0.44,65.75,63.900002,67.199997,0.9400000000000001,67.300003,64.900002,68.800003,1.13,56.77,56.049999,57.799999,0.40000001,57.889999,57.200001,58.549999,0.34,261.22,261.22,261.22,0.0,26.469999,25.6,27.200001,0.43000001,6.46,5.04,7.73,0.47000000000000003,5.9499998,4.7399998,7.4299998,0.44,6.1999998,5.1399999,7.4499998,0.41000000000000003,255.5,227.17,305.29999,8.5100002,,,,,,,,,-5.7199998,-34.049999,44.080002,8.5100002,7.3099999,7.3000002,7.5,0.029999999000000003,50.0,49.959999,50.02,0.009999999800000001,700.15997,698.28998,701.09003,0.55000001,14.39,13.72,14.69,0.25,22.58,22.5,22.700001,0.039999999
R80711,10,2017-04-29T00:00:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1513.4399,1445.21,1585.47,49.970001,2730.2,2465.8,3027.45,190.56,416.94,353.67999,489.38,46.98,8.1300001,0.059999999000000005,15.39,2.6900001,417.06,353.97,489.41,46.93,1.0,-1.0,1.0,0.0,1512.62,1444.29,1584.63,50.0,42.360001,41.200001,43.5,0.55000001,37.470001,36.849998,38.200001,0.31999999,58.150002,56.5,59.849998,0.50999999,67.980003,66.900002,68.400002,0.34999999,69.400002,68.699997,69.849998,0.31,57.830002,57.200001,58.599998,0.23,58.919998,58.299999,59.400002,0.23999999,261.22,261.22,261.22,0.0,27.65,27.200001,28.1,0.28999999,6.3600001,4.6500001,7.9699998,0.55000001,5.8600001,4.4499998,7.5,0.54000002,6.1100001,4.6100001,7.5799999,0.49000001,257.32999,233.3,325.60001,9.5900002,,,,,,,,,-3.8900001,-27.92,64.379997,9.5900002,7.2800002,7.1999998,7.3000002,0.039999999,50.009998,49.970001,50.029999,0.009999999800000001,700.64001,698.35999,702.16998,0.77999997,14.42,13.75,15.12,0.47999999,22.809999,22.6,23.0,0.1
R80711,10,2017-04-29T00:10:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1369.75,1280.1,1461.4399,57.150002,2214.78,1910.03,2535.55,193.24001,295.10999,229.24001,368.95001,43.900002,9.71,4.8200002,12.59,1.03,295.29999,229.5,369.12,43.900002,1.0,1.0,1.0,0.0,1368.8199,1279.15,1460.62,57.189999,44.07,42.900002,45.0,0.49000001,38.52,37.799999,39.099998,0.28,59.27,57.549999,60.700001,0.51999998,68.029999,67.349998,68.400002,0.25,68.699997,67.900002,69.300003,0.43000001,58.5,57.950001,58.900002,0.16,59.389999,59.0,59.700001,0.09000000400000001,261.22,261.22,261.22,0.0,28.459999,28.1,28.65,0.16,5.5999999,4.3200002,7.0,0.49000001,5.3099999,4.0500002,6.8299999,0.49000001,5.46,4.3400002,6.8400002,0.44999999,261.82999,144.60001,319.12,12.63,,,,,,,,,0.61000001,-116.62,57.900002,12.63,7.3499999,7.3000002,7.5,0.079999998,49.970001,49.950001,50.0,0.009999999800000001,698.54999,696.71997,700.70001,0.82999998,13.04,12.17,13.94,0.55000001,23.02,22.9,23.1,0.029999999000000003
R80711,10,2017-04-29T00:20:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1210.98,1125.42,1280.39,50.5,1703.0601,1433.16,1940.4301,158.10001,187.3,137.92999,231.91,29.950001,11.05,3.21,15.29,1.62,187.67999,138.66,232.14,29.82,1.0,1.0,0.99000001,0.0,1209.96,1124.3199,1279.47,50.540001,45.470001,44.549999,46.25,0.38999999,39.380001,38.849998,39.950001,0.27000001,60.740002,58.950001,62.450001,0.61000001,66.889999,66.099998,67.650002,0.38999999,67.07,66.199997,67.900002,0.49000001,58.66,58.150002,59.099998,0.1,59.48,59.299999,59.700001,0.050000001,261.22,261.22,261.22,0.0,28.6,28.5,28.700001,0.009999999800000001,5.0500002,4.0,6.7199998,0.47999999,4.9299998,3.77,6.4000001,0.47999999,4.9899998,4.0799999,6.1599998,0.44,266.42999,221.34,4.4299998,13.32,,,,,,,,,5.1900001,-39.880001,103.21,13.32,7.5100002,7.4000001,7.5999999,0.029999999000000003,49.990002,49.970001,50.009998,0.009999999800000001,699.42999,697.09003,702.21997,1.01,11.52,10.7,12.2,0.47999999,23.1,23.0,23.1,0.009999999800000001
R80711,10,2017-04-29T00:30:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1135.89,1068.72,1195.66,48.310001,1483.27,1266.83,1671.87,147.63,146.07001,109.01,178.64999,25.34,11.14,3.46,15.13,1.4100000000000001,146.56,109.4,179.02,25.23,1.0,1.0,0.99000001,0.0,1134.8,1067.63,1194.64,48.349998,46.639999,45.900002,47.5,0.34,40.27,39.700001,40.849998,0.25,62.580002,60.900002,64.150002,0.63999999,65.75,65.300003,66.25,0.19,65.470001,65.099998,66.199997,0.28999999,58.52,58.200001,59.099998,0.13,59.400002,59.150002,59.599998,0.07,261.22,261.22,261.22,0.0,28.65,28.6,28.9,0.079999998,5.0500002,3.6600001,6.5300002,0.47999999,4.8800001,3.5799999,5.9200001,0.43000001,4.9699998,3.79,6.1399999,0.41999999,269.76999,221.75999,302.82999,10.34,,,,,,,,,8.6300001,-39.459999,41.610001,10.34,7.5799999,7.5,7.5999999,0.029999999000000003,49.98,49.950001,50.009998,0.009999999800000001,701.15997,699.38,702.69,0.57999998,10.8,10.14,11.39,0.46000001,23.1,23.1,23.200001,0.009999999800000001
R80711,10,2017-04-29T00:40:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,15.0,15.0,0.0,1227.25,1185.3199,1253.9301,19.129999,1762.55,1619.74,1855.61,58.439999,196.92999,171.09,214.71001,11.44,10.62,4.1300001,13.52,1.45,197.24001,171.46001,214.97,11.43,1.0,1.0,1.0,0.0,1226.22,1184.35,1252.92,19.139999,47.73,47.0,48.549999,0.34,41.119999,40.549999,41.700001,0.27000001,64.290001,62.700001,65.650002,0.57999998,65.830002,65.300003,66.199997,0.15000001000000002,66.190002,65.599998,66.699997,0.31999999,58.869999,58.450001,59.25,0.12,59.619999,59.349998,59.950001,0.12,261.22,261.22,261.22,0.0,28.99,28.700001,29.200001,0.12,5.46,4.3400002,6.7199998,0.43000001,5.3600001,4.3200002,6.7199998,0.41999999,5.4099998,4.3400002,6.6500001,0.38999999,273.01999,234.78,309.64999,8.6199999,,,,,,,,,11.73,-26.440001,48.43,8.6199999,7.52,7.5,7.5999999,0.039999999,49.990002,49.959999,50.02,0.009999999800000001,701.83002,699.07001,704.04999,1.24,11.68,11.26,11.94,0.18000001000000002,23.120001,23.1,23.299999,0.050000001
R80711,10,2017-04-29T00:50:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,14.99,14.29,15.0,0.059999999000000005,1196.5,1158.42,1237.53,17.719999,1681.24,1554.1,1805.21,56.470001,178.03999,156.21001,202.09,10.33,10.13,5.3899999,13.87,1.09,178.36,156.57001,202.28999,10.28,1.0,1.0,0.99000001,0.0,1195.46,1157.38,1236.52,17.73,47.240002,45.150002,48.700001,1.0,40.459999,38.900002,41.700001,0.81999999,64.669998,62.599998,66.099998,0.68000001,65.75,65.150002,66.199997,0.28999999,66.559998,66.199997,66.800003,0.15000001000000002,58.830002,58.349998,59.25,0.18000001000000002,59.860001,59.5,60.0,0.07,261.22,261.22,261.22,0.0,20.73,17.700001,28.700001,2.6099999,5.3600001,4.02,6.71,0.44,5.2199998,4.0700002,6.48,0.41000000000000003,5.29,4.04,6.54,0.40000001,273.12,238.86,304.44,8.8999996,,,,,,,,,11.92,-22.360001,43.220001,8.8999996,7.48,7.3000002,7.5,0.050000001,50.0,49.970001,50.029999,0.009999999800000001,701.65002,699.13,703.81,0.9100000300000001,11.38,11.01,11.78,0.17,23.07,22.799999,23.299999,0.079999998
R80711,10,2017-04-29T01:00:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,15.0,14.49,15.0,0.029999999000000003,1173.99,1157.47,1214.67,12.48,1615.72,1554.59,1752.9399,41.759998,165.87,155.64,190.72,7.4200001,10.16,2.0799999,13.27,1.3,166.22,155.92,190.99001,7.4000001,1.0,1.0,0.99000001,0.0,1172.91,1156.39,1213.63,12.49,43.16,41.0,45.450001,1.21,37.619999,36.200001,39.099998,0.80000001,61.529999,59.099998,64.0,1.1400000000000001,64.910004,64.599998,65.400002,0.15000001000000002,65.900002,65.699997,66.300003,0.16,58.560001,58.049999,58.950001,0.11,59.709999,59.450001,59.950001,0.07,261.22,261.22,261.22,0.0,16.4,15.4,17.700001,0.67000002,5.2600002,4.1399999,6.4400001,0.43000001,5.1700001,3.9200001,6.4299998,0.38999999,5.2199998,4.2800002,6.27,0.37,269.51001,221.81,325.03,10.4,,,,,,,,,8.3199997,-39.41,63.810001,10.4,7.3000002,7.1999998,7.5,0.02,50.0,49.959999,50.029999,0.02,700.57001,699.40002,703.06,0.63,11.17,11.0,11.57,0.12,22.719999,22.6,23.0,0.1
R80711,10,2017-04-29T01:10:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,14.89,14.0,15.0,0.22,1147.45,1109.29,1214.59,30.49,1534.29,1412.25,1738.39,90.580002,151.17999,127.9,189.16,16.34,10.44,0.80000001,14.37,1.53,151.62,128.07001,189.41,16.27,1.0,1.0,0.99000001,0.0,1146.37,1108.27,1213.55,30.51,39.25,37.400002,41.299999,1.05,35.130001,34.0,36.349998,0.64999998,57.75,55.549999,60.0,1.05,64.440002,64.050003,65.0,0.27000001,65.57,65.099998,66.0,0.30000001,58.529999,58.200001,59.049999,0.14,59.619999,59.450001,59.900002,0.1,261.22,261.22,261.22,0.0,14.77,14.3,15.4,0.31,5.0799999,3.98,6.9000001,0.46000001,4.96,3.9100001,6.1399999,0.44,5.02,4.0500002,6.4899998,0.41000000000000003,267.45999,221.12,319.98001,11.25,,,,,,,,,6.1900001,-40.099998,58.759998,11.25,7.27,7.1999998,7.3000002,0.029999999000000003,49.98,49.939999,50.02,0.02,701.25,699.64001,702.90002,0.73000002,10.91,10.54,11.57,0.28999999,22.52,22.299999,22.6,0.050000001
R80711,10,2017-04-29T01:20:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,14.93,14.08,15.0,0.17,1145.61,1126.58,1167.47,11.54,1516.98,1444.6801,1612.38,30.0,150.05,138.28999,163.25,6.29,11.39,3.6300001,15.41,1.5700001000000001,150.57001,138.64,163.67999,6.29,1.0,1.0,0.99000001,0.0,1144.52,1125.5,1166.3199,11.54,36.169998,35.299999,37.599998,0.63999999,33.310001,32.900002,34.099998,0.31999999,54.48,52.900002,56.549999,0.83999997,63.990002,63.75,64.099998,0.059999999000000005,65.019997,64.900002,65.199997,0.079999998,58.349998,58.099998,58.650002,0.11,59.470001,59.299999,59.599998,0.039999999,261.22,261.22,261.22,0.0,16.389999,14.0,20.0,2.1800001,4.9299998,3.6900001,6.1199999,0.43000001,4.8099999,3.6700001,6.1500001,0.43000001,4.8699999,3.8499999,6.0500002,0.38999999,266.48999,184.52,336.03,12.92,,,,,,,,,5.29,-76.699997,74.809998,12.92,7.2800002,7.1999998,7.3000002,0.029999999000000003,49.990002,49.970001,50.029999,0.009999999800000001,701.85999,700.53998,702.84003,0.38999999,10.9,10.7,11.12,0.11,22.360001,22.299999,22.5,0.079999998
R80711,10,2017-04-29T01:30:00+02:00,-0.99000001,-0.99000001,-0.99000001,0.0,14.97,14.09,15.0,0.12,1082.64,1051.2,1128.45,24.02,1322.75,1218.35,1469.3101,70.949997,118.43,100.62,142.05,11.49,11.73,6.8200002,14.83,1.24,119.07,101.09,142.46001,11.45,0.99000001,1.0,0.99000001,0.0,1081.51,1050.03,1127.42,24.040001,36.009998,35.450001,36.799999,0.33000001,33.799999,33.200001,34.400002,0.30000001,53.630001,52.799999,54.700001,0.33000001,64.050003,63.75,64.400002,0.050000001,64.519997,64.099998,65.0,0.30000001,58.34,57.950001,58.75,0.11,59.400002,59.150002,59.700001,0.059999999000000005,261.22,261.22,261.22,0.0,21.76,20.0,23.1,0.87,4.6799998,3.5699999,6.0700002,0.38,4.5999999,3.7800000000000002,5.77,0.37,4.6399999,3.6900001,5.75,0.34,270.73001,226.67,334.04999,11.86,,,,,,,,,9.5200005,-34.549999,72.830002,11.86,7.3299999,7.3000002,7.5,0.059999999000000005,50.02,50.0,50.040001,0.009999999800000001,702.92999,701.84998,704.56,0.62,10.29,9.9799995,10.74,0.23,22.559999,22.5,22.6,0.050000001
R80711,10,2017-04-29T01:40:00+02:00,-0.99000001,-0.99000001,-0.89999998,0.0,14.9,14.0,15.0,0.2,1038.9399,970.22998,1101.39,48.599998,1177.67,872.59003,1383.4,162.25999,97.519997,57.709999,128.09,23.200001,11.45,5.1900001,14.33,1.47,98.260002,58.360001,128.77,23.120001,0.99000001,1.0,0.97000003,0.009999999800000001,1037.79,969.13,1100.24,48.630001,37.330002,36.400002,38.299999,0.41999999,34.880001,34.200001,35.5,0.33000001,54.849998,53.5,56.150002,0.51999998,64.010002,63.599998,64.300003,0.13,64.040001,63.5,64.349998,0.2,58.310001,57.900002,58.700001,0.11,59.32,59.099998,59.549999,0.1,261.22,261.22,261.22,0.0,23.799999,23.1,24.299999,0.34,4.46,3.3399999,5.5300002,0.41999999,4.3099999,3.1600001,5.4299998,0.38,4.3800001,3.45,5.4400001,0.36000001,270.60999,214.28,12.57,14.8,,,,,,,,,9.3999996,-46.939999,111.35,14.8,7.3899999,7.25,7.5,0.09000000400000001,49.990002,49.970001,50.009998,0.009999999800000001,702.63,701.07001,704.38,0.74000001,9.8800001,9.21,10.48,0.46000001,22.73,22.6,22.799999,0.09000000400000001
R80711,10,2017-04-29T01:50:00+02:00,-0.87,-0.99000001,-0.49000001,0.20999999,15.0,14.51,15.0,0.029999999000000003,971.10999,969.34003,972.60999,0.47000000000000003,827.79999,608.33002,968.98999,97.870003,53.369999,30.76,68.889999,9.9200001,8.5500002,1.71,11.71,1.34,54.099998,31.65,69.610001,9.8999996,0.99000001,1.0,0.97000003,0.009999999800000001,969.91998,968.21997,971.33002,0.44999999,38.720001,37.799999,39.599998,0.40000001,35.919998,35.299999,36.450001,0.30000001,56.700001,55.299999,58.150002,0.62,63.220001,62.700001,63.75,0.22,62.82,62.299999,63.5,0.31999999,58.200001,57.900002,58.549999,0.1,59.110001,58.900002,59.200001,0.059999999000000005,261.22,261.22,261.22,0.0,24.700001,24.200001,25.0,0.23,4.04,2.99,5.0500002,0.33000001,3.9699999999999998,2.9100001,4.8800001,0.31999999,4.0100002,2.95,4.9000001,0.30000001,271.91,214.37,316.14999,12.61,,,,,,,,,10.71,-46.849998,54.93,12.61,7.5,7.3000002,7.5,0.02,50.0,49.970001,50.029999,0.009999999800000001,702.53998,701.23999,704.89001,0.77999997,9.2299995,9.21,9.25,0.009999999800000001,22.799999,22.799999,22.799999,0.0
R80711,10,2017-04-29T02:00:00+02:00,-0.67000002,-0.99000001,0.0,0.34999999,15.0,14.94,15.0,0.0,972.07001,969.87,977.94,1.5899999999999999,812.46002,561.73999,1042.1,166.23,51.779999,21.92,74.089996,17.15,7.4299998,0.54000002,11.24,2.1500001,52.369999,21.950001,74.669998,17.209999,1.0,1.0,0.97000003,0.009999999800000001,970.85999,968.71002,976.75,1.5899999999999999,40.02,39.150002,40.799999,0.40000001,36.970001,36.299999,37.599998,0.31,58.689999,57.150002,60.549999,0.66000003,62.639999,62.400002,62.900002,0.09000000400000001,61.91,61.599998,62.299999,0.15000001000000002,58.040001,57.799999,58.450001,0.1,58.950001,58.849998,59.099998,0.07,261.22,261.22,261.22,0.0,25.309999,25.0,25.6,0.19,3.9699999999999998,3.1400001,5.0799999,0.36000001,3.9100001,2.95,5.3600001,0.38,3.9400001,3.1800001,5.1199999,0.34,273.42999,226.73,340.22,14.03,,,,,,,,,12.2,-34.490002,79.0,14.03,7.5,7.4000001,7.5500001999999995,0.02,49.990002,49.959999,50.009998,0.009999999800000001,703.35999,700.97998,705.84998,0.93000001,9.2399998,9.1999998,9.3000002,0.02,22.799999,22.799999,22.799999,0.0
R80711,10,2017-04-29T02:10:00+02:00,-0.70999998,-0.99000001,-0.49000001,0.25,15.0,15.0,15.0,0.0,971.22998,969.79999,973.21002,0.49000001,794.33002,614.31,1009.46,85.029999,49.720001,32.27,69.919998,8.1499996,7.9200001,2.6700001,11.02,1.25,50.41,33.16,70.57,8.1300001,1.0,1.0,0.97000003,0.009999999800000001,970.03003,968.66998,971.97998,0.47999999,41.34,40.549999,42.25,0.41000000000000003,38.0,37.400002,38.599998,0.31,60.740002,59.200001,62.299999,0.62,62.59,62.299999,62.799999,0.12,61.959999,61.599998,62.099998,0.13,57.98,57.700001,58.450001,0.079999998,58.900002,58.799999,59.099998,0.050000001,261.22,261.22,261.22,0.0,25.879999,25.6,26.1,0.15000001000000002,3.9100001,3.1199999,5.0500002,0.34,3.79,2.73,4.6599998,0.33000001,3.8499999,3.1199999,4.8400002,0.31,269.10001,193.16,334.85999,15.58,,,,,,,,,7.8499999,-68.059998,73.639999,15.58,7.5,7.4000001,7.5999999,0.02,49.990002,49.959999,50.02,0.009999999800000001,702.34003,700.44,706.06,0.8899999900000001,9.2299995,9.1999998,9.2700005,0.009999999800000001,22.799999,22.700001,22.799999,0.009999999800000001
R80711,10,2017-04-29T02:20:00+02:00,-0.88,-0.99000001,-0.49000001,0.20999999,15.0,15.0,15.0,0.0,992.19,969.78998,1060.09,31.99,975.16998,705.75,1262.89,173.21001,70.68,41.189999,108.3,21.059999,9.9799995,3.7,13.68,1.3900000000000001,71.470001,42.599998,109.16,20.91,0.99000001,1.0,0.97000003,0.009999999800000001,990.98999,968.59998,1058.87,32.0,42.650002,41.799999,43.450001,0.40000001,38.959999,38.299999,39.5,0.28,62.639999,61.099998,64.300003,0.61000001,62.619999,62.349998,63.0,0.14,61.91,61.599998,62.400002,0.14,57.900002,57.650002,58.200001,0.09000000400000001,58.860001,58.700001,59.150002,0.050000001,261.22,261.22,261.22,0.0,26.440001,26.1,26.9,0.20999999,4.23,3.1400001,5.8499999,0.51999998,4.1399999,2.8,5.5300002,0.50999999,4.1799998,3.0,5.4899998,0.49000001,269.32999,213.21001,10.09,15.03,,,,,,,,,8.1099997,-48.009998,108.87,15.03,7.5,7.3000002,7.5500001999999995,0.02,50.0,49.970001,50.02,0.009999999800000001,703.46997,702.20001,706.01001,0.62,9.4300003,9.21,10.08,0.30000001,22.790001,22.6,22.799999,0.039999999
R80711,10,2017-04-29T02:30:00+02:00,-0.99000001,-0.99000001,-0.79000002,0.009999999800000001,15.0,15.0,15.0,0.0,1000.51,970.17999,1070.91,39.57,1037.3,820.62,1317.15,154.42999,77.839996,48.759998,113.81,20.48,11.41,4.02,14.84,1.6900001,78.730003,49.18,114.41,20.43,0.99000001,1.0,0.97000003,0.009999999800000001,999.32001,969.01001,1069.89,39.59,44.0,43.150002,45.0,0.41999999,39.880001,39.400002,40.400002,0.27000001,64.349998,63.099998,65.699997,0.52999997,63.189999,62.900002,63.5,0.12,62.75,62.349998,63.099998,0.18000001000000002,57.990002,57.75,58.349998,0.09000000400000001,58.950001,58.75,59.150002,0.079999998,261.22,261.22,261.22,0.0,27.049999,24.700001,27.299999,0.36000001,4.3800001,3.4100001,5.8000001999999995,0.44999999,4.3099999,3.2,6.0500002,0.44,4.3400002,3.4300001,5.7600002,0.41999999,269.76001,224.39999,346.69,13.35,,,,,,,,,8.54,-36.82,85.470001,13.35,7.52,7.4000001,7.5999999,0.039999999,50.0,49.98,50.02,0.009999999800000001,705.28998,702.73999,707.65997,1.0700001,9.5100002,9.21,10.19,0.38,22.77,22.6,22.799999,0.050000001
R80711,10,2017-04-29T02:40:00+02:00,-0.99000001,-0.99000001,-0.8899999900000001,0.009999999800000001,15.0,15.0,15.0,0.0,975.16998,970.46002,993.5,5.1799998,1000.68,830.54999,1135.1899,70.599998,68.220001,51.41,80.050003,6.96,9.5900002,2.52,14.12,1.92,68.949997,52.330002,81.220001,6.96,0.99000001,1.0,0.97000003,0.009999999800000001,973.96002,969.31,992.26001,5.1900001,43.689999,41.900002,44.900002,0.87,39.23,37.799999,40.450001,0.73000002,64.860001,63.25,66.050003,0.56,62.619999,62.25,63.0,0.2,62.310001,62.099998,62.599998,0.050000001,57.779999,57.400002,58.349998,0.19,58.82,58.549999,59.0,0.07,263.62,261.22,279.88,6.0,19.110001,16.6,24.700001,2.01,4.46,3.5300000000000002,5.4400001,0.34,4.4000001,3.4300001,5.7399998,0.36000001,4.4299998,3.5799999,5.5700002,0.31999999,292.89001,235.71001,317.29999,11.0,,,,,,,,,13.02,-25.51,56.080002,12.35,7.5,7.3000002,7.5999999,0.02,49.990002,49.959999,50.02,0.009999999800000001,704.90002,703.15997,706.65997,0.63,9.2700005,9.21,9.4399996,0.050000001,22.540001,22.299999,22.799999,0.12
R80711,10,2017-04-29T02:50:00+02:00,-0.92000002,-0.99000001,-0.49000001,0.17,15.0,15.0,15.0,0.0,972.96002,969.58002,990.03003,5.02,881.52002,785.0,1084.39,83.360001,56.209999,42.110001,78.400002,9.1400003,8.4300003,0.66000003,12.0,1.5700001000000001,56.880001,43.68,79.139999,9.1899996,1.0,-1.0,0.97000003,0.009999999800000001,971.76001,968.47998,988.75,5.0100002,40.220001,38.349998,42.150002,1.03,36.580002,35.299999,38.0,0.74000001,62.080002,59.75,64.199997,1.0,61.919998,61.5,62.400002,0.27000001,61.93,61.5,62.299999,0.27000001,57.5,57.099998,58.0,0.13,58.580002,58.299999,58.799999,0.079999998,279.88,279.88,279.88,0.0,15.46,14.55,16.6,0.60000002,4.27,3.3199999,5.3400002,0.34999999,4.0500002,3.23,5.5500001999999995,0.34999999,4.1599998,3.3199999,5.2199998,0.31999999,282.0,232.25999,357.47,13.98,,,,,,,,,2.1600001,-47.619999,77.589996,13.98,7.3299999,7.3000002,7.5,0.059999999000000005,49.990002,49.959999,50.02,0.009999999800000001,704.79999,703.46002,706.85999,0.57999998,9.25,9.21,9.4200001,0.050000001,22.209999,22.0,22.299999,0.09000000400000001
