Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-07-12T18:10:00+02:00,-0.99,-0.99,-0.99,0.0,24.96,24.0,25.0,0.13,1083.53,1028.37,1129.09,24.35,1282.11,1106.58,1426.61,73.53,113.23,87.39,136.99,11.52,13.58,8.0,17.17,1.3599999999999999,114.11,88.6,137.67,11.43,0.99,1.0,0.98,0.0,1082.03,1026.94,1127.65,24.35,44.52,43.6,45.4,0.44,41.95,41.5,42.3,0.19,61.36,60.0,62.75,0.52,66.6,65.6,66.85,0.13,66.87,66.6,67.3,0.2,59.24,58.4,59.8,0.17,63.5,63.2,63.9,0.17,288.66,288.66,288.66,0.0,32.73,32.4,32.95,0.15,5.0,3.9,6.02,0.39,4.7,3.7800000000000002,6.09,0.35000000000000003,4.85,3.9699999999999998,5.96,0.34,283.15,248.4,344.44,11.82,-5.52,-40.26,55.78,11.82,-5.52,-40.26,55.78,11.82,,,,,17.53,17.5,17.6,0.03,49.97,49.96,50.0,0.01,699.1,697.08,701.53,1.09,10.3,9.77,10.74,0.23,33.1,33.1,33.2,0.02
R80711,10,2017-07-12T18:20:00+02:00,-0.99,-0.99,-0.99,0.0,24.84,24.0,25.0,0.26,1066.57,1018.99,1118.99,28.54,1232.77,1084.59,1409.2,83.81,105.28,82.87,130.86,12.79,13.4,6.84,18.0,1.97,106.2,83.85,132.11,12.76,0.99,1.0,0.97,0.0,1065.07,1017.44,1117.46,28.54,45.95,45.0,46.85,0.42,42.56,42.15,43.0,0.2,62.83,61.1,64.25,0.53,66.31,65.9,66.6,0.16,66.52,65.9,66.85,0.26,58.81,58.0,59.55,0.33,63.06,62.7,63.4,0.17,288.66,288.66,288.66,0.0,33.22,32.9,33.45,0.16,4.84,3.6,6.05,0.38,4.5600000000000005,3.59,5.6,0.34,4.7,3.75,5.76,0.33,284.72,248.16,327.79,10.67,-3.94,-40.5,39.13,10.67,-3.94,-40.5,39.13,10.67,,,,,17.51,17.5,17.6,0.03,49.98,49.96,50.01,0.01,701.83,699.86,703.57,0.92,10.14,9.67,10.65,0.27,33.06,33.0,33.1,0.04
R80711,10,2017-07-12T18:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.59,24.0,25.0,0.37,1087.24,1033.23,1132.74,27.95,1292.08,1119.83,1426.67,83.55,115.11,89.78,137.86,13.08,15.22,6.22,19.59,1.72,116.2,91.21,138.77,12.96,0.99,1.0,0.97,0.0,1085.76,1031.78,1131.24,27.96,47.27,46.4,48.1,0.4,43.2,42.8,43.6,0.17,64.28,62.85,65.75,0.51,65.95,65.65,66.55,0.08,65.97,65.75,66.25,0.15,58.56,58.0,59.95,0.18,62.63,62.4,63.0,0.12,288.66,288.66,288.66,0.0,33.67,33.4,34.0,0.15,5.18,4.23,6.3,0.38,4.78,3.95,5.8,0.36,4.98,4.22,5.95,0.35000000000000003,280.26,230.11,312.58,8.71,-8.4,-58.54,23.92,8.71,-8.4,-58.54,23.92,8.71,,,,,17.51,17.5,17.6,0.02,49.99,49.97,50.01,0.01,700.93,699.58,702.82,0.59,10.33,9.81,10.78,0.27,33.0,33.0,33.1,0.01
R80711,10,2017-07-12T18:40:00+02:00,-0.99,-0.99,-0.99,0.0,24.08,24.0,25.0,0.22,1193.56,1111.43,1333.97,67.5,1626.16,1364.26,2094.24,206.73,171.71,123.16,261.25,39.11,13.69,5.98,19.85,2.0,172.35,123.64,261.59,38.92,0.99,1.0,0.99,0.0,1192.12,1109.98,1332.59,67.53,47.64,46.3,48.4,0.51,43.21,42.45,43.7,0.33,64.96,63.6,66.2,0.45,65.36,64.7,66.1,0.30000000000000004,66.12,65.8,66.9,0.26,56.77,55.95,58.75,0.72,62.06,61.65,62.55,0.26,288.66,288.66,288.66,0.0,28.3,25.3,34.0,2.66,5.48,4.29,7.16,0.46,5.13,4.14,7.17,0.43,5.3,4.35,7.16,0.42,283.55,221.59,334.47,10.68,-5.1,-67.07,45.81,10.68,-5.1,-67.07,45.81,10.68,,,,,17.44,17.3,17.55,0.09,49.98,49.96,50.0,0.01,700.68,698.77,702.46,0.92,11.35,10.56,12.71,0.65,32.82,32.6,33.0,0.12
R80711,10,2017-07-12T18:50:00+02:00,-0.99,-0.99,-0.99,0.0,24.04,24.0,24.94,0.13,1142.54,1019.73,1275.05,59.98,1465.92,1099.16,1879.91,172.41,142.28,83.29,219.84,31.04,13.03,5.76,17.28,1.88,142.96,84.62,220.29,30.97,0.99,1.0,0.98,0.0,1141.1,1018.27,1273.65,60.0,45.15,43.6,46.75,0.79,41.74,40.85,42.7,0.44,62.9,61.15,64.75,0.77,64.5,63.6,65.4,0.53,66.06,64.8,67.0,0.67,54.36,51.65,56.8,1.28,61.29,60.6,61.8,0.29,288.66,288.66,288.66,0.0,24.2,23.4,25.3,0.54,5.16,4.07,6.54,0.44,4.93,3.84,6.52,0.44,5.05,3.99,6.42,0.41000000000000003,287.38,249.22,325.01,11.0,-1.29,-39.44,36.36,11.0,-1.29,-39.44,36.36,11.0,,,,,17.32,17.3,17.5,0.05,49.98,49.96,50.0,0.01,700.89,698.81,702.69,0.85,10.86,9.69,12.15,0.5700000000000001,32.48,32.4,32.7,0.07
R80711,10,2017-07-12T19:00:00+02:00,-0.9,-0.99,-0.25,0.2,24.18,24.0,25.0,0.30000000000000004,1003.69,964.87,1116.27,42.69,1013.64,602.3,1420.21,192.55,72.96,23.44,130.89,24.98,11.11,4.6,16.76,2.04,73.94,24.77,131.34,24.77,0.99,1.0,0.96,0.01,1002.22,963.35,1114.81,42.7,42.66,41.3,44.0,0.67,40.3,39.45,41.1,0.39,60.8,59.15,62.4,0.63,62.3,61.4,63.7,0.6000000000000001,63.2,62.2,64.8,0.78,52.88,51.3,54.25,0.74,60.08,59.45,60.8,0.33,288.66,288.66,288.66,0.0,23.02,22.6,23.45,0.24,4.93,3.8200000000000003,6.43,0.48,4.54,3.5300000000000002,5.99,0.43,4.73,3.76,6.11,0.44,279.12,253.69,316.06,9.23,-9.56,-34.97,27.4,9.23,-9.56,-34.97,27.4,9.23,,,,,17.4,17.3,17.5,0.09,49.99,49.97,50.01,0.01,701.86,700.62,703.16,0.52,9.54,9.15,10.62,0.41000000000000003,32.22,32.1,32.4,0.1
R80711,10,2017-07-12T19:10:00+02:00,-0.99,-0.99,-0.99,0.0,24.04,24.0,25.0,0.14,1000.22,971.54,1036.93,14.05,1068.58,934.07,1173.13,46.02,77.63,61.81,93.57,5.93,14.59,5.7,20.02,1.5899999999999999,79.05,63.51,94.59,5.79,0.98,1.0,0.9500000000000001,0.01,998.76,970.05,1035.5,14.05,40.46,39.15,41.65,0.61,39.0,38.3,39.7,0.35000000000000003,58.85,57.35,60.3,0.62,60.86,60.2,61.7,0.37,61.55,61.0,62.3,0.36,54.22,53.5,54.85,0.29,59.04,58.55,59.7,0.28,288.66,288.66,288.66,0.0,22.38,22.0,22.6,0.16,5.3,4.36,6.27,0.31,4.88,4.13,5.92,0.28,5.09,4.24,5.99,0.27,275.19,251.52,303.6,7.49,-13.46,-37.14,14.94,7.49,-13.46,-37.14,14.94,7.49,,,,,17.32,17.3,17.5,0.04,49.98,49.96,50.0,0.01,702.51,700.93,704.43,0.73,9.5,9.22,9.86,0.13,31.99,31.85,32.1,0.09
R80711,10,2017-07-12T19:20:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1074.43,1032.02,1098.72,13.7,1281.64,1170.91,1391.83,36.39,109.04,85.14,123.03,6.05,14.13,8.16,18.97,1.71,110.02,86.02,123.83,6.06,0.99,1.0,0.98,0.0,1073.0,1030.54,1097.32,13.7,38.52,37.4,39.65,0.53,37.8,37.2,38.5,0.35000000000000003,56.95,55.4,58.5,0.63,60.48,60.15,60.7,0.07,61.22,60.95,61.4,0.11,53.46,52.65,54.4,0.31,58.3,57.9,58.6,0.21,288.66,288.66,288.66,0.0,21.93,21.7,22.2,0.08,5.5600000000000005,4.26,6.33,0.35000000000000003,5.12,4.24,6.03,0.33,5.34,4.35,6.09,0.32,276.24,251.92,314.47,7.48,-12.42,-36.74,25.81,7.48,-12.42,-36.74,25.81,7.48,,,,,17.28,17.1,17.3,0.05,49.98,49.96,50.02,0.01,702.28,700.98,703.8,0.39,10.21,9.79,10.45,0.13,31.8,31.6,31.9,0.05
R80711,10,2017-07-12T19:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1106.67,1069.19,1140.18,16.21,1362.24,1263.11,1459.62,40.56,124.15,107.19,142.03,7.85,14.7,7.6,19.25,1.8399999999999999,125.11,108.51,142.75,7.8,0.99,1.0,0.98,0.0,1105.25,1067.73,1138.71,16.22,36.93,36.2,37.85,0.4,36.8,36.35,37.4,0.24,55.04,53.65,56.4,0.59,60.45,59.9,60.8,0.1,61.27,61.2,61.4,0.04,52.65,51.95,53.85,0.33,57.65,57.45,58.05,0.15,288.66,288.66,288.66,0.0,22.5,21.6,24.9,1.11,5.89,5.12,6.66,0.28,5.43,4.48,6.15,0.26,5.66,4.89,6.39,0.25,273.22,256.25,309.55,5.91,-15.44,-32.41,20.89,5.91,-15.44,-32.41,20.89,5.91,,,,,17.26,17.1,17.3,0.06,50.0,49.97,50.02,0.01,703.5,702.19,705.1,0.59,10.52,10.16,10.85,0.16,31.61,31.6,31.8,0.03
R80711,10,2017-07-12T19:40:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1079.81,970.19,1138.34,53.88,1270.82,825.18,1505.59,173.44,111.48,52.14,142.69,25.21,13.78,1.94,18.55,2.94,112.46,53.48,143.82,25.11,0.99,1.0,0.97,0.01,1078.41,968.81,1136.96,53.89,37.0,36.2,37.8,0.37,36.88,36.4,37.3,0.18,54.4,53.4,55.4,0.32,60.98,60.5,61.45,0.14,61.38,60.9,61.55,0.14,53.21,52.8,53.7,0.17,57.43,57.15,57.6,0.09,273.2,262.32,288.66,12.61,26.45,24.9,27.5,0.77,5.33,3.74,6.87,0.68,5.06,3.75,6.28,0.54,5.2,3.77,6.44,0.6000000000000001,259.12,221.95,317.13,9.27,-3.13,-40.37,54.81,16.38,-3.13,-40.37,54.81,16.38,,,,,17.33,17.3,17.5,0.06,49.99,49.96,50.01,0.01,704.01,701.37,705.86,1.17,10.27,9.21,10.83,0.51,31.79,31.6,31.9,0.05
R80711,10,2017-07-12T19:50:00+02:00,-0.86,-0.99,-0.49,0.22,24.0,24.0,24.06,0.0,978.51,970.0,1042.37,15.85,887.14,708.13,1175.67,112.01,58.19,38.22,96.31,13.27,7.73,-1.45,15.78,4.11,58.84,38.89,97.51,13.51,1.0,-1.0,0.96,0.01,977.08,968.67,1041.01,15.85,38.38,37.45,39.25,0.43,37.54,37.0,38.0,0.21,55.54,54.3,56.85,0.51,59.97,59.5,60.8,0.32,59.85,59.3,61.0,0.51,53.98,53.5,54.35,0.15,56.94,56.55,57.4,0.17,273.11,262.32,284.27,10.73,28.16,27.5,28.8,0.38,4.48,3.61,5.6,0.35000000000000003,4.38,3.64,5.42,0.30000000000000004,4.43,3.74,5.23,0.29,292.89,243.26,330.47,10.02,8.59,-37.61,53.28,15.39,8.59,-37.61,53.28,15.39,,,,,17.49,17.3,17.5,0.03,50.01,49.97,50.03,0.01,702.22,700.62,703.71,0.6000000000000001,9.3,9.2,9.91,0.15,31.85,31.8,31.9,0.04
R80711,10,2017-07-12T20:00:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1040.57,999.48,1090.48,24.95,1162.96,1044.99,1310.74,71.26,94.16,70.15,117.16,10.72,12.92,5.85,16.83,1.69,95.1,70.7,117.86,10.59,0.99,1.0,0.97,0.0,1039.18,998.05,1089.11,24.95,39.84,38.9,40.8,0.46,38.3,37.75,38.8,0.22,57.03,55.75,58.45,0.48,60.1,59.7,60.45,0.15,59.67,59.3,60.1,0.17,53.5,52.9,55.65,0.18,56.66,56.05,57.1,0.07,284.27,284.27,284.27,0.0,29.29,28.7,29.6,0.23,4.74,3.73,5.88,0.33,4.54,3.52,5.66,0.35000000000000003,4.64,3.62,5.58,0.31,283.24,253.82,319.69,10.58,-1.01,-30.45,35.42,10.58,-1.01,-30.45,35.42,10.58,,,,,17.53,17.5,17.8,0.04,50.01,49.99,50.03,0.01,702.1,700.84,703.73,0.64,9.89,9.49,10.38,0.24,31.81,31.8,31.9,0.02
R80711,10,2017-07-12T20:10:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1094.14,1038.75,1134.87,33.04,1313.07,1140.68,1438.03,95.62,118.4,92.01,138.41,15.2,13.58,5.74,17.17,1.69,119.26,93.22,139.41,15.12,0.99,1.0,0.98,0.0,1092.76,1037.39,1133.46,33.05,41.34,40.4,42.3,0.46,39.0,38.55,39.45,0.21,58.41,57.2,59.6,0.49,60.69,60.3,61.25,0.26,60.36,59.9,60.9,0.29,53.23,52.85,53.7,0.17,56.59,56.4,56.9,0.05,284.27,284.27,284.27,0.0,30.13,29.6,30.6,0.23,5.04,3.94,6.42,0.44,4.95,3.9,6.29,0.45,4.99,3.95,6.17,0.41000000000000003,288.69,225.97,334.1,11.73,4.45,-58.3,49.83,11.73,4.45,-58.3,49.83,11.73,,,,,17.79,17.6,17.8,0.03,49.95,49.93,50.0,0.01,703.03,699.76,704.96,1.31,10.4,9.86,10.8,0.32,31.8,31.8,31.85,0.01
R80711,10,2017-07-12T20:20:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1106.0,1062.62,1136.79,22.29,1343.89,1225.78,1440.45,63.88,123.3,100.6,139.79,10.73,15.09,6.27,19.62,2.12,124.33,101.8,140.51,10.57,0.99,1.0,0.98,0.0,1104.63,1061.19,1135.5,22.29,42.86,41.9,43.75,0.46,39.75,39.2,40.25,0.25,59.74,58.45,61.1,0.49,61.28,60.85,61.5,0.1,61.08,60.9,61.2,0.1,53.2,52.8,53.55,0.13,56.54,56.35,56.75,0.08,284.27,284.27,284.27,0.0,30.8,30.4,31.1,0.16,4.97,4.03,6.28,0.39,4.78,3.91,5.97,0.41000000000000003,4.88,4.03,6.04,0.36,282.69,224.68,352.86,11.0,-1.56,-59.59,68.6,11.0,-1.56,-59.59,68.6,11.0,,,,,17.8,17.6,17.85,0.02,49.98,49.96,50.02,0.01,701.84,698.65,703.43,1.09,10.52,10.09,10.82,0.21,31.8,31.8,31.85,0.01
R80711,10,2017-07-12T20:30:00+02:00,-0.99,-0.99,-0.89,0.0,24.0,24.0,24.0,0.0,1006.69,970.49,1066.05,27.21,1053.22,887.79,1243.37,83.56,79.27,58.35,106.34,11.66,14.42,7.49,19.01,1.78,80.62,59.73,107.63,11.68,0.98,0.99,0.96,0.0,1005.29,969.12,1064.73,27.22,44.26,43.45,45.1,0.4,40.46,40.0,40.9,0.2,61.2,59.65,62.5,0.55,60.79,60.1,61.4,0.36,60.27,59.4,61.0,0.45,53.6,52.5,54.15,0.23,56.23,55.45,56.6,0.15,284.27,284.27,284.27,0.0,31.22,31.0,31.3,0.07,4.64,3.8,5.66,0.34,4.47,3.5,5.59,0.35000000000000003,4.55,3.76,5.53,0.31,286.88,235.67,347.15,12.41,2.55,-48.6,62.88,12.41,2.55,-48.6,62.88,12.41,,,,,17.8,17.8,17.9,0.0,49.99,49.96,50.02,0.02,701.55,699.32,703.52,0.9,9.57,9.22,10.14,0.26,31.8,31.8,31.9,0.01
R80711,10,2017-07-12T20:40:00+02:00,-0.78,-0.99,0.0,0.32,24.0,24.0,24.0,0.0,971.24,968.84,973.22,0.62,773.69,405.47,925.34,139.3,46.95,9.83,63.52,14.29,8.37,-0.06,14.69,4.49,47.8,9.83,64.55,14.75,0.99,1.0,0.96,0.01,969.85,967.46,971.78,0.6000000000000001,45.48,44.7,46.25,0.36,41.11,40.7,41.5,0.21,62.77,61.3,64.2,0.53,59.51,58.8,60.15,0.36,58.86,58.2,59.4,0.35000000000000003,53.61,53.2,54.15,0.17,55.82,55.5,56.1,0.12,284.27,284.27,284.27,0.0,31.39,31.3,31.5,0.09,4.25,3.21,5.41,0.38,4.16,3.43,5.2,0.35000000000000003,4.2,3.36,5.14,0.35000000000000003,288.87,200.68,337.12,12.62,4.6,-83.59,52.85,12.62,4.6,-83.59,52.85,12.62,,,,,17.82,17.8,17.9,0.03,49.99,49.96,50.02,0.01,698.32,695.17,701.29,1.16,9.23,9.2,9.26,0.01,31.8,31.8,31.8,0.0
R80711,10,2017-07-12T20:50:00+02:00,0.36,0.0,0.5,0.22,24.0,24.0,24.0,0.0,971.37,969.89,972.94,0.54,283.26,186.3,431.24,63.9,0.0,-11.71,12.92,5.37,0.02,-2.92,2.77,0.2,4.53,0.42,12.92,3.16,1.0,1.0,1.0,0.0,969.98,968.55,971.55,0.53,46.58,45.85,47.35,0.32,41.76,41.25,42.25,0.21,64.37,63.0,65.75,0.56,58.13,57.4,58.9,0.4,57.06,56.2,58.2,0.6000000000000001,52.73,51.1,53.45,0.41000000000000003,55.33,55.0,55.7,0.17,284.27,284.27,284.27,0.0,31.07,28.4,31.4,0.53,1.8399999999999999,0.0,4.1,1.65,1.47,0.0,4.01,1.57,1.65,0.0,3.91,1.34,287.88,230.39,343.88,15.97,3.58,-53.88,59.62,15.97,3.58,-53.88,59.62,15.97,,,,,17.89,17.8,17.9,0.02,50.02,50.0,50.04,0.01,696.79,695.53,698.32,0.62,9.23,9.21,9.25,0.01,31.77,31.6,31.8,0.06
R80711,10,2017-07-12T21:00:00+02:00,0.05,0.0,0.5,0.15,24.0,24.0,24.0,0.0,971.43,969.59,973.56,0.64,383.66,285.89,534.05,41.38,6.2,-6.09,20.73,4.15,0.03,-0.26,1.88,0.16,6.39,0.51,20.86,3.89,1.0,1.0,1.0,0.0,970.04,968.29,972.01,0.61,46.38,44.9,47.6,0.64,41.77,41.0,42.25,0.29,65.1,63.6,66.15,0.42,57.97,57.0,58.75,0.55,56.48,56.0,57.1,0.37,53.94,49.85,55.2,1.46,55.25,54.8,55.7,0.21,284.27,284.27,284.27,0.0,25.33,23.8,28.4,1.18,3.55,2.81,4.45,0.27,3.18,0.0,4.2,0.85,3.37,1.4100000000000001,4.28,0.5,281.79,248.58,337.52,11.74,-2.44,-35.69,53.25,11.74,-2.44,-35.69,53.25,11.74,,,,,17.78,17.6,17.85,0.05,50.04,50.01,50.06,0.01,698.3,696.28,699.87,0.9,9.23,9.2,9.27,0.01,31.46,31.3,31.7,0.11
R80711,10,2017-07-12T21:10:00+02:00,-0.19,-0.49,0.07,0.24,24.0,24.0,24.11,0.0,971.3,968.63,974.1,0.96,552.3,314.07,740.78,104.08,22.87,0.78,42.85,10.4,1.83,-0.42,6.3,1.71,23.02,0.91,43.14,10.49,1.0,1.0,1.0,0.0,969.92,967.22,972.75,0.9400000000000001,43.85,42.35,45.35,0.76,40.38,39.45,41.3,0.44,63.27,61.55,64.8,0.7000000000000001,59.16,58.5,59.4,0.19,57.61,57.1,57.9,0.24,55.0,54.7,55.35,0.1,55.69,55.4,55.9,0.09,284.27,284.27,284.27,0.0,23.15,22.6,23.8,0.34,4.0,3.13,5.03,0.34,3.7,0.0,4.72,0.49,3.85,1.58,4.87,0.38,277.02,222.19,338.93,11.53,-7.29,-62.07,54.66,11.53,-7.29,-62.07,54.66,11.53,,,,,17.6,17.55,17.8,0.02,49.97,49.94,50.01,0.01,697.48,694.86,699.54,0.96,9.23,9.19,9.27,0.01,31.19,31.05,31.35,0.09
R80711,10,2017-07-12T21:20:00+02:00,0.04,0.0,0.5,0.13,24.0,24.0,24.12,0.0,971.43,969.5,972.93,0.49,434.52,303.61,531.58,74.49,11.25,-4.53,21.05,7.01,0.11,-0.06,2.16,0.23,11.32,0.32,21.12,6.94,1.0,1.0,1.0,0.0,970.04,968.16,971.5,0.48,41.41,40.05,42.75,0.67,38.95,38.2,39.7,0.38,60.94,59.25,62.55,0.73,59.23,59.0,59.4,0.09,57.7,57.6,57.9,0.06,55.05,54.85,55.5,0.09,55.76,55.6,55.9,0.04,284.27,284.27,284.27,0.0,22.23,21.9,22.6,0.2,3.56,2.85,4.54,0.27,2.63,0.0,4.1,1.51,3.09,1.47,4.32,0.8300000000000001,284.23,239.23,327.36,13.14,-0.01,-45.04,43.09,13.14,-0.01,-45.04,43.09,13.14,,,,,17.57,17.5,17.6,0.04,49.99,49.96,50.03,0.02,698.21,694.56,701.31,1.58,9.23,9.2,9.25,0.01,31.01,30.8,31.1,0.04
R80711,10,2017-07-12T21:30:00+02:00,-0.07,-0.49,0.26,0.18,24.0,24.0,24.84,0.04,971.48,970.32,972.71,0.45,479.81,357.22,788.28,105.18,15.66,3.85,47.36,10.61,0.89,-0.09,7.24,1.63,15.74,3.85,47.77,10.7,1.0,1.0,1.0,0.0,970.1,969.0,971.35,0.44,39.27,38.1,40.4,0.58,37.69,37.1,38.35,0.35000000000000003,58.7,57.2,60.35,0.67,59.28,59.1,59.4,0.06,57.6,57.4,57.7,0.05,54.98,54.7,55.35,0.1,55.74,55.6,55.8,0.04,284.27,284.27,284.27,0.0,21.7,21.4,21.95,0.13,3.68,3.03,4.71,0.33,3.67,2.95,5.14,0.38,3.68,3.02,4.83,0.34,296.83,242.29,342.64,14.77,12.6,-41.98,58.37,14.77,12.6,-41.98,58.37,14.77,,,,,17.51,17.5,17.6,0.02,50.01,49.98,50.04,0.01,698.89,695.71,700.99,1.04,9.23,9.21,9.26,0.01,30.81,30.75,31.0,0.04
R80711,10,2017-07-12T21:40:00+02:00,-0.91,-0.99,0.0,0.24,24.0,24.0,24.6,0.03,982.72,965.57,1020.6,16.39,932.91,389.0,1127.18,153.86,62.02,6.37,86.83,16.67,4.05,-6.15,9.51,2.76,62.23,6.37,87.26,16.72,1.0,-1.0,0.98,0.0,981.34,964.1,1019.22,16.38,37.45,36.5,38.45,0.49,36.59,36.0,37.2,0.32,56.72,55.3,58.2,0.63,59.97,59.3,60.4,0.32,58.51,57.6,59.1,0.5,55.04,54.75,55.4,0.11,55.82,55.6,56.0,0.07,304.15,284.27,308.41,8.85,21.36,21.3,21.6,0.05,4.51,3.08,5.79,0.4,4.42,3.3,5.68,0.41000000000000003,4.46,3.2,5.52,0.38,315.86,253.49,16.43,12.42,7.42,-54.93,68.01,14.42,7.42,-54.93,68.01,14.42,,,,,17.59,17.5,17.6,0.03,49.97,49.94,50.01,0.02,696.93,694.6,699.02,1.08,9.34,9.17,9.72,0.16,30.72,30.6,30.8,0.03
R80711,10,2017-07-12T21:50:00+02:00,3.23,-0.99,45.0,11.05,24.0,24.0,24.59,0.03,924.79,146.63,979.32,173.98,371.78,-9.7,962.96,262.57,9.03,-31.86,65.37,22.33,1.74,-7.26,13.59,2.8200000000000003,19.33,0.01,65.41,14.86,1.0,-1.0,1.0,0.0,923.48,145.64,977.98,173.78,35.97,35.3,36.7,0.33,35.73,35.4,36.2,0.19,54.92,53.45,56.4,0.5,59.76,59.1,60.2,0.24,58.4,57.6,59.05,0.4,55.07,54.8,55.4,0.09,55.8,55.6,56.0,0.05,312.18,308.41,322.68,6.18,22.21,21.1,24.7,1.3,3.2800000000000002,0.0,5.16,1.1,3.01,0.0,5.03,1.44,3.14,0.0,4.99,1.2,333.19,270.44,96.39,19.33,10.51,-51.2,133.7,19.65,10.51,-51.2,133.7,19.65,,,,,17.56,17.5,17.6,0.04,50.01,49.99,50.03,0.01,697.53,695.84,699.62,0.88,8.8,1.42,9.32,1.6400000000000001,30.68,30.5,30.7,0.04
R80711,10,2017-07-12T22:00:00+02:00,45.0,45.0,45.0,0.0,24.72,24.0,25.0,0.4,116.46,67.25,167.84,27.33,-9.56,-9.94,-9.23,0.11,0.0,-0.44,0.0,0.07,0.0,-0.07,0.6900000000000001,0.04,0.11,0.0,0.81,0.08,1.0,1.0,1.0,0.0,114.97,65.68,166.22,27.3,35.94,35.6,36.2,0.18,36.1,35.7,36.4,0.23,53.84,53.4,54.3,0.27,57.31,56.1,59.1,0.8300000000000001,56.79,55.9,57.6,0.52,53.9,53.45,54.8,0.29,55.65,55.4,55.8,0.11,322.68,322.68,322.68,0.0,25.83,24.7,26.7,0.67,2.69,1.32,4.33,0.65,2.44,1.4100000000000001,3.96,0.6000000000000001,2.5700000000000003,1.4100000000000001,4.13,0.61,320.87,277.44,14.82,11.3,-1.85,-45.24,52.14,11.3,-1.85,-45.24,52.14,11.3,,,,,17.54,17.5,17.6,0.04,50.03,50.01,50.04,0.0,698.9,697.45,700.53,0.79,1.09,0.62,1.57,0.26,30.78,30.7,30.8,0.04
R80711,10,2017-07-12T22:10:00+02:00,45.0,45.0,45.0,0.0,24.22,24.0,25.0,0.35000000000000003,110.76,75.1,167.29,24.2,-9.84,-10.1,-9.44,0.11,0.0,-0.38,0.0,0.06,0.0,0.0,0.58,0.04,0.11,0.0,0.75,0.08,1.0,1.0,1.0,0.0,109.23,73.65,165.52,24.17,36.41,36.2,36.7,0.12,36.67,36.4,36.8,0.13,52.99,52.4,53.4,0.29,55.42,54.8,56.2,0.39,55.22,54.6,55.9,0.38,53.41,53.15,53.75,0.1,55.17,54.9,55.5,0.14,322.68,322.68,322.68,0.0,27.38,26.7,27.9,0.36,2.87,1.13,4.41,0.66,2.63,1.07,4.52,0.62,2.75,1.1,4.36,0.62,321.22,265.66,22.56,19.86,-1.44,-57.02,59.87,19.86,-1.44,-57.02,59.87,19.86,,,,,17.5,17.5,17.6,0.02,49.95,49.92,50.02,0.02,698.09,694.98,700.31,1.3599999999999999,1.04,0.7000000000000001,1.57,0.23,30.71,30.5,30.8,0.03
