suite,strategy,panel,seed,net_pct,sharpe,mdd_pct,turnover,cost_pct,n_days
8isl,rank_weight,set4,49,24.68480671899306,0.35521921933423317,27.51147697513826,0.14058912262821072,6.438203033960467,1251
8isl,banded15,set4,49,49.59912491550969,0.6344281176360467,18.787615337884205,0.2559332734305321,12.301820331625184,1251
8isl,banded25,set4,49,28.0448411372214,0.35088484929384284,31.801771410458322,0.1186388326399168,6.122094188558103,1251
8isl,beta_neutral,set4,49,17.42507459767443,0.3209172847887514,16.494422479414457,0.13835428673053257,6.325471779353212,1251
8isl,long_only,set4,49,75.95020917723662,0.715003622242176,45.53757327695506,0.06309999978611647,2.7511419511478716,1251
8isl,sleeves_reg,set4,50,51.92786496866726,0.8025725310178348,18.429109407054835,0.09793236466297978,4.613072081063685,1251
8isl,sleeves_h5,set4,50,75.06948426293565,1.0747183168626346,11.377592845539873,0.1752559014119911,8.111039721436024,1251
8isl,rank_weight,set4,50,46.010672110648386,0.6180217201939722,24.27369208091768,0.11428055662686722,5.324195538613419,1251
8isl,banded15,set4,50,88.18496731082244,1.1140818827059207,18.238207847368727,0.12725194956941727,6.487546128996232,1251
8isl,banded25,set4,50,115.69597338598776,1.4438251184710216,13.88542979705701,0.0519532228516102,3.058727722057283,1251
8isl,beta_neutral,set4,50,50.80307108540305,0.7187979441587056,27.083887295676845,0.11982447137900032,5.458606546417348,1251
8isl,long_only,set4,50,80.0455853364333,0.6836856042234625,45.34795385942533,0.055473200655832146,2.7215338736449257,1251
8isl,sleeves_reg,set4,51,47.127690198738925,0.8294780224505636,14.18107053908781,0.10774563827411911,4.946098765343021,1251
8isl,sleeves_h5,set4,51,43.71919539051895,0.6875152471090761,19.924118870904643,0.19713312122945406,9.14089551845963,1251
8isl,rank_weight,set4,51,50.818073272609254,0.7919858389346194,15.828569125966213,0.12214931408922342,5.488363713448727,1251
8isl,banded15,set4,51,81.33839770684543,1.1063458962618666,21.681921776045616,0.14947807533801125,7.288599682895063,1251
8isl,banded25,set4,51,61.02599374725928,0.8358569721023265,17.602392115050257,0.06377944095355641,3.2437444031105174,1251
8isl,beta_neutral,set4,51,40.05893748650157,0.6299906478642243,16.469853194435885,0.12703910160569756,5.676416065102033,1251
8isl,long_only,set4,51,94.08409382324845,0.8103763367433643,44.173212936138725,0.05611663579461497,2.7191189357973014,1251
40isl,sleeves_reg,set1,42,50.2023934555234,0.7104276079661576,25.786324092006446,0.11508754187126563,5.321184625887858,1249
40isl,sleeves_h5,set1,42,56.33518815336787,0.735362238124304,24.576444533285972,0.2024415280134839,9.409626935392037,1249
40isl,rank_weight,set1,42,60.05561404681096,0.7478948659781491,25.38078151436395,0.1293687322496951,6.067633316190104,1249
40isl,banded15,set1,42,62.666192320071964,0.7145663893366818,24.181071857102843,0.15818902320558992,7.772374533010925,1249
40isl,banded25,set1,42,52.919647313560034,0.6352522443258913,21.539550523171176,0.07057899901497358,3.3551019440072842,1249
40isl,beta_neutral,set1,42,36.26550566762721,0.4622130911290408,18.79722185560907,0.1378598780632844,6.027739175886376,1249
