arm,panel,seed,window,n_days,pearson_ic,pearson_t,rank_ic,net_pct,sharpe,mdd_pct,turnover,cost_pct,trigger_rate,avg_hold_days
onenas_8isl,set2,46,2023,250,0.012637026232702445,0.9628394377671582,0.007153101264798498,-5.893197569562134,-0.38999526536077717,13.826334546663771,0.7179733012000011,5.989547569562125,1.0,1.0
onenas_8isl,set2,46,2024,245,0.042939157573673635,4.1648883527383385,0.035161232792878847,41.096647489773694,3.687588174968445,3.394292077514643,0.6644895612244899,5.676382510226262,1.0,1.0
onenas_8isl,set2,46,2022-24,746,0.02118179512870625,3.0935847398195984,0.017955423576990065,37.37071555495,0.8914283508335216,19.792210951585602,0.6517240912868637,17.42057444504996,1.0,1.0
onenas_8isl,set2,46,2020-24,1251,0.016884579166548258,3.0327579418365205,0.013937303813284506,34.61158596242429,0.3826722955765979,48.226577578524335,0.7548545400879295,38.72895403757562,1.0,1.0
onenas_8isl,set2,47,2020,253,0.008290190455815551,0.5448253786276673,0.003975852694992023,-2.1051857441149506,-0.06975381108016537,27.070895174774407,1.2720077990118575,16.43325574411493,1.0,1.0
onenas_8isl,set2,47,2021,252,0.024925436893767406,1.6571416352128694,0.0267684288775707,11.237390275886963,0.6649711086181713,16.393222217713525,1.2832188373015874,14.337659724113026,1.0,1.0
onenas_8isl,set2,47,2022,251,0.016414639249477298,1.2911605086283906,0.012927860413748202,0.6629921979404466,0.03771561938129668,28.449251857844914,1.2814728501992039,12.349347802059544,1.0,1.0
onenas_8isl,set2,47,2023,250,0.006779503928836927,0.5280498158889434,0.004621159664097257,-12.036525943917013,-0.815663191139641,16.350324099650017,1.2462488735999997,9.751165943917009,1.0,1.0
onenas_8isl,set2,47,2024,245,0.04286180392661431,3.7987047586992535,0.03601269328021654,28.00193379187334,2.2899162939323885,6.6159733277766835,1.2341890581632655,10.610166208126666,1.0,1.0
onenas_8isl,set2,47,2022-24,746,0.021871437527947128,3.0712112470608206,0.01772559347657931,16.608994187347047,0.3687849105388541,28.449251857844914,1.2556056649463825,32.73008581265296,1.0,1.0
onenas_8isl,set2,47,2020-24,1251,0.01973998455507534,3.2609940515306204,0.016766448874907247,25.749389810855256,0.26694816795643617,27.070895174774407,1.2646536972422082,63.492810189144805,1.0,1.0
onenas_8isl,set3,45,2020,253,-0.004203254621872532,-0.2762141246853335,-0.0059899479220997314,19.963757758313648,0.6708914726987467,33.40791331197052,0.9373667256916992,10.95391224168634,1.0,1.0
onenas_8isl,set3,45,2021,252,0.009078670078862174,0.6929040838324125,0.013206351905250014,-20.163677411490838,-1.3054444247026629,22.523483945707014,0.7236740853174607,7.7219374114908454,1.0,1.0
