suite,panel,seed,window,net_pct,sharpe,mdd_pct
8isl,set4,49,2023,20.651886839008974,1.7136414252463623,11.660001316202914
8isl,set4,49,2024,5.5058960022914185,0.489457151860298,9.913344029513805
8isl,set4,49,2022-24,16.195291811353115,0.45370928346647754,25.790237261905396
8isl,set4,49,2020-24,28.0448411372214,0.35088484929384284,31.801771410458322
8isl,set4,50,2020,19.79416314579575,0.896922229501196,13.88542979705701
8isl,set4,50,2021,25.134907491827423,2.063447444112719,4.301510859771196
8isl,set4,50,2022,3.3790950729721416,0.2224934563899294,10.77942490602247
8isl,set4,50,2023,42.93837061585691,3.196950069226851,4.928502167101225
8isl,set4,50,2024,5.005306730877686,0.43479364575332946,8.81462836285399
8isl,set4,50,2022-24,60.19628472461629,1.384499519089443,10.77942490602247
8isl,set4,50,2020-24,115.69597338598776,1.4438251184710216,13.88542979705701
8isl,set4,51,2020,6.683387125014276,0.31073949552159924,17.602392115050257
8isl,set4,51,2021,11.542950471369524,1.000894491356022,7.611855185294641
8isl,set4,51,2022,1.4106082013034305,0.10651382040978799,9.685311306879031
8isl,set4,51,2023,26.268266557359077,2.286877406151022,6.716686561606224
8isl,set4,51,2024,9.246083292313626,0.7734864501348641,11.947239842186075
8isl,set4,51,2022-24,41.505891287958846,1.142535204803172,9.685311306879031
8isl,set4,51,2020-24,61.02599374725928,0.8358569721023265,17.602392115050257
40isl,set1,42,2020,-4.626161705252751,-0.19998690271785408,21.539550523171176
40isl,set1,42,2021,13.558358645351131,1.0469286953506536,10.685617780760309
40isl,set1,42,2022,27.161268498622178,1.4558006286792413,10.110697565385982
40isl,set1,42,2023,9.15805181976484,0.7084060188305179,5.968321368291705
40isl,set1,42,2024,10.400030601784623,0.7921683598953374,10.206144018781186
40isl,set1,42,2022-24,44.148379641176994,0.9753215656182163,10.110697565385982
40isl,set1,42,2020-24,52.919647313560034,0.6352522443258913,21.539550523171176
40isl,set1,43,2020,-8.207042300348885,-0.4030233734049599,20.191883038182905
40isl,set1,43,2021,36.438733188943885,2.6941707666356267,6.217711002064214
40isl,set1,43,2022,34.16232671570482,1.6719941639104703,13.155279569231288
40isl,set1,43,2023,5.280556431231689,0.39479118977905964,7.245566385644456
40isl,set1,43,2024,-1.4860196805804136,-0.10884912690018125,11.795217692154427
40isl,set1,43,2022-24,38.267498974619514,0.7858566194524238,13.155279569231288
40isl,set1,43,2020-24,56.41656383775254,0.6828194512479608,20.191883038182905
40isl,set1,44,2020,15.428940872155753,0.7485004486360051,13.245473824542001
40isl,set1,44,2021,9.306765908831455,0.7491012103327076,7.619143835586427
40isl,set1,44,2022,21.39231839945061,1.2435041412387933,13.059300445191232
40isl,set1,44,2023,5.360042503421825,0.3925625722009011,9.457490910544623
40isl,set1,44,2024,4.230059688659935,0.2727769357423869,12.709103359444422
40isl,set1,44,2022-24,28.911981066970355,0.6172813884859564,13.059300445191232
40isl,set1,44,2020-24,64.09970290337145,0.794522959195354,13.245473824542001
40isl,set1,45,2020,14.91481879512534,0.7115444553230015,16.66888994693662
40isl,set1,45,2021,15.706602232000513,1.0913005005318583,8.932453390316008
40isl,set1,45,2022,22.8058661126114,1.3933187460265724,12.199145905843116
40isl,set1,45,2023,15.134815862371772,1.0975174620105583,10.93109729767492
40isl,set1,45,2024,2.8349004825603443,0.21888672272694082,9.144452630473065
40isl,set1,45,2022-24,45.43937037787192,1.0347139064675956,12.199145905843116
40isl,set1,45,2020-24,76.37926948637319,0.9431676926971468,16.66888994693662
40isl,set1,46,2020,3.9328861791081824,0.18381179076361465,21.285175881212144
40isl,set1,46,2021,18.594958048685974,1.2259252907187692,7.6490663482185095
