arm,panel,seed,year,n_days,net_pct,sharpe
periodic_ridge_monthly,set4_core7,42,2021,252,13.644724231082462,1.8404901602451624
periodic_ridge_monthly,set4_core7,42,2022,251,5.224794828496668,0.5569925775958138
periodic_ridge_monthly,set4_core7,42,2023,250,16.494767168737887,2.357128814858658
periodic_ridge_monthly,set4_core7,42,2024,252,8.509153639089782,1.4005278557856877
periodic_ridge_quarterly,set1_core7,42,2020,253,1.694139424096318,0.06357074168801104
periodic_ridge_quarterly,set1_core7,42,2021,252,18.82429857399179,1.8334627101972276
periodic_ridge_quarterly,set1_core7,42,2022,251,15.704120434228347,1.1958879427816045
periodic_ridge_quarterly,set1_core7,42,2023,250,5.832879520612937,0.5220635964502076
periodic_ridge_quarterly,set1_core7,42,2024,252,12.698398382700388,1.1891600035282073
periodic_ridge_quarterly,set2_core7,42,2020,253,23.12494496667419,1.3194021556052764
periodic_ridge_quarterly,set2_core7,42,2021,252,15.67640946984108,2.2370933614447157
periodic_ridge_quarterly,set2_core7,42,2022,251,10.4793638351099,1.2955399328495665
periodic_ridge_quarterly,set2_core7,42,2023,250,5.903587784729457,0.8109521225920743
periodic_ridge_quarterly,set2_core7,42,2024,252,15.7052270947736,2.560853577245334
periodic_ridge_quarterly,set3_core7,42,2020,253,5.191104037936103,0.23439426913499858
periodic_ridge_quarterly,set3_core7,42,2021,252,4.266558573954886,0.3862945200361659
periodic_ridge_quarterly,set3_core7,42,2022,251,7.16002399826455,0.7647446432023876
periodic_ridge_quarterly,set3_core7,42,2023,250,8.264467504816185,1.0563640140771478
periodic_ridge_quarterly,set3_core7,42,2024,252,-0.3801766481604407,-0.029004443164154004
periodic_ridge_quarterly,set4_core7,42,2020,252,20.21969653438694,1.3092732778568998
periodic_ridge_quarterly,set4_core7,42,2021,252,13.861626597942836,1.8696099419133543
periodic_ridge_quarterly,set4_core7,42,2022,251,5.925646050194223,0.630136469754456
periodic_ridge_quarterly,set4_core7,42,2023,250,16.210790151078747,2.3265283784605026
periodic_ridge_quarterly,set4_core7,42,2024,252,8.646227464646328,1.4251508953406347
periodic_ridge_yearly,set1_core7,42,2020,253,3.9533569273048395,0.1487513064850801
periodic_ridge_yearly,set1_core7,42,2021,252,18.709426966393902,1.8108289577615913
periodic_ridge_yearly,set1_core7,42,2022,251,16.36454339145045,1.2633022782965637
periodic_ridge_yearly,set1_core7,42,2023,250,5.729263376186487,0.5064770110611254
periodic_ridge_yearly,set1_core7,42,2024,252,12.633545332514068,1.1839354412261438
periodic_ridge_yearly,set2_core7,42,2020,253,24.898121335314382,1.384364364667979
periodic_ridge_yearly,set2_core7,42,2021,252,16.35845805056433,2.3574194518103675
periodic_ridge_yearly,set2_core7,42,2022,251,10.105261749018787,1.2565871765183967
periodic_ridge_yearly,set2_core7,42,2023,250,5.866744989922098,0.7991650583441354
periodic_ridge_yearly,set2_core7,42,2024,252,15.070885015089733,2.4324852437319877
periodic_ridge_yearly,set3_core7,42,2020,253,20.50397769514863,0.8362483487835035
periodic_ridge_yearly,set3_core7,42,2021,252,8.404710175790989,0.7062803210129014
periodic_ridge_yearly,set3_core7,42,2022,251,7.228363598237841,0.8900806277568863
periodic_ridge_yearly,set3_core7,42,2023,250,7.681441800689613,1.099534411684567
periodic_ridge_yearly,set3_core7,42,2024,252,-1.250508377955945,-0.09816149985782652
periodic_ridge_yearly,set4_core7,42,2020,252,20.109717262925912,1.2664652624743984
periodic_ridge_yearly,set4_core7,42,2021,252,14.565872361692659,2.000904760675881
periodic_ridge_yearly,set4_core7,42,2022,251,5.744801212107554,0.6073987456779493
periodic_ridge_yearly,set4_core7,42,2023,250,16.182442215005,2.317752290151346
periodic_ridge_yearly,set4_core7,42,2024,252,9.54428319324913,1.5759473541020452
ridge,set1_core7,42,2020,253,2.4719725182979615,0.09459270836659654
ridge,set1_core7,42,2021,252,16.606319119169058,1.5494012362398601
ridge,set1_core7,42,2022,251,15.051001533567392,1.096943604766517
ridge,set1_core7,42,2023,250,5.648513307991317,0.48412565450750267
ridge,set1_core7,42,2024,252,12.85564089264592,1.1277038293000863
ridge,set2_core7,42,2020,253,21.648164180823397,1.2500348934236056
ridge,set2_core7,42,2021,252,15.390317903560799,2.2403882665082406
ridge,set2_core7,42,2022,251,9.994685899318792,1.252391955762619
ridge,set2_core7,42,2023,250,6.664475980266736,0.9322574458579705
ridge,set2_core7,42,2024,252,15.70286635349989,2.572008389915858
ridge,set3_core7,42,2020,253,-17.89800847419326,-1.0585892211085643
ridge,set3_core7,42,2021,252,1.0854144812884021,0.11145544659333906
ridge,set3_core7,42,2022,251,-8.155022896639077,-0.7574775836609947
ridge,set3_core7,42,2023,250,15.840499816335274,1.6520656570358876
ridge,set3_core7,42,2024,252,-16.426576892823245,-1.4851794451223408
ridge,set4_core7,42,2020,252,16.60689893899911,1.133383474926836
ridge,set4_core7,42,2021,252,9.906088098829477,1.3450413367455563
ridge,set4_core7,42,2022,251,3.8900466549796993,0.43357853266845614
ridge,set4_core7,42,2023,250,15.162897510478956,2.203708834822789
ridge,set4_core7,42,2024,252,7.934311748492728,1.2956141606803777
str1,set1_core7,42,2020,253,-4.296010182737859,-0.28639381436733785
str1,set1_core7,42,2021,252,5.9411839297495055,0.7203913873964313
str1,set1_core7,42,2022,251,3.9930043959291837,0.5026132612056898
str1,set1_core7,42,2023,250,3.3969052729991125,0.6094810341992111
str1,set1_core7,42,2024,252,2.4914016037914988,0.4228648728316707
str1,set2_core7,42,2020,253,16.995578247080637,1.2216208820858903
str1,set2_core7,42,2021,252,4.191685221293601,0.7435014116585639
str1,set2_core7,42,2022,251,9.096191250304972,1.4588945379975538
str1,set2_core7,42,2023,250,0.9210573351141192,0.18750806061939299
str1,set2_core7,42,2024,252,6.031492632430926,1.4378655013475223
str1,set3_core7,42,2020,253,10.523321162487633,0.9216634806406202
str1,set3_core7,42,2021,252,3.2942294587182217,0.5027605573856868
str1,set3_core7,42,2022,251,6.286798178560908,0.9396480432200927
str1,set3_core7,42,2023,250,1.275802049235863,0.2614418597461385
str1,set3_core7,42,2024,252,9.534519439843333,1.9232319491933574
str1,set4_core7,42,2020,252,14.74929836362658,1.232831681408365
str1,set4_core7,42,2021,252,4.200633503326562,0.8247111820101427
str1,set4_core7,42,2022,251,4.3069381087256655,0.7571445162572173
str1,set4_core7,42,2023,250,4.776630982396917,1.0912533707034646
str1,set4_core7,42,2024,252,2.1523629115937113,0.5780419283538969
str5,set1_core7,42,2020,253,3.9231249866533577,0.34267201512915146
str5,set1_core7,42,2021,252,0.04171400454709485,0.0067995152880849005
str5,set1_core7,42,2022,251,-9.543175201864376,-1.3450191627553878
str5,set1_core7,42,2023,250,3.187141763815199,0.5548056226449758
str5,set1_core7,42,2024,252,0.9590637326713783,0.1662764343053389
str5,set2_core7,42,2020,253,14.86569885316239,1.6039298179986439
str5,set2_core7,42,2021,252,-5.60886359016832,-0.8774654212120011
str5,set2_core7,42,2022,251,0.9881848710755108,0.1558689261808281
str5,set2_core7,42,2023,250,3.1078915801629443,0.529506991876565
str5,set2_core7,42,2024,252,4.91839087188144,0.8479308756914058
str5,set3_core7,42,2020,253,5.498596626737608,0.5034017191725103
str5,set3_core7,42,2021,252,2.54694612430241,0.381485620804272
str5,set3_core7,42,2022,251,2.398007115052304,0.3623022608507924
str5,set3_core7,42,2023,250,-1.3998453424036266,-0.2303881588815849
str5,set3_core7,42,2024,252,-0.40134288590134637,-0.05571038305993095
str5,set4_core7,42,2020,252,5.114078543595993,0.6024204569887872
str5,set4_core7,42,2021,252,5.080483078024296,0.9163459570744231
str5,set4_core7,42,2022,251,-13.9923259226897,-2.2901402462558784
str5,set4_core7,42,2023,250,-1.6012651723378506,-0.33197765780597177
str5,set4_core7,42,2024,252,-0.046405385913554295,-0.009907941179735648
onenas_ensemble,set1_core7,42,2020,253,-23.19575910207853,-1.1533725783583795
onenas_ensemble,set1_core7,42,2021,252,7.142771080620079,0.5745077884926432
onenas_ensemble,set1_core7,42,2022,251,9.880248193241622,0.6848459714009622
onenas_ensemble,set1_core7,42,2023,250,9.958897864769655,0.9762140006095853
onenas_ensemble,set1_core7,42,2024,243,8.85808010264515,0.8333699708770896
onenas_single,set1_core7,42,2020,253,-15.604442109666675,-0.948155912493477
onenas_single,set1_core7,42,2021,252,11.05856853089656,0.9436406082190854
onenas_single,set1_core7,42,2022,251,0.8737196672213527,0.08480332265813303
onenas_single,set1_core7,42,2023,250,-7.128413582163194,-0.7892937500113453
onenas_single,set1_core7,42,2024,243,2.91665611892803,0.35839376723333144
onenas_ensemble,set1_core7,43,2020,253,0.5518363775726676,0.028389733323908074
onenas_ensemble,set1_core7,43,2021,252,18.933957735434873,1.7068623770712483
onenas_ensemble,set1_core7,43,2022,251,12.128772199864368,1.0605817965461724
onenas_ensemble,set1_core7,43,2023,250,10.030118211681344,0.9881705112273742
onenas_ensemble,set1_core7,43,2024,243,0.6744525466947933,0.06376731647712923
onenas_single,set1_core7,43,2020,253,1.9456104459238837,0.10106638621234397
onenas_single,set1_core7,43,2021,252,-10.479875031348506,-0.7823263422085266
onenas_single,set1_core7,43,2022,251,1.1870776631997315,0.09475439538617729
onenas_single,set1_core7,43,2023,250,-1.6431305422906965,-0.1810059901299934
onenas_single,set1_core7,43,2024,243,7.448010789663612,0.8294939119697705
onenas_ensemble,set1_core7,44,2020,253,-4.368967059846907,-0.20502562807600594
onenas_ensemble,set1_core7,44,2021,252,5.630215329159065,0.4711929951709839
onenas_ensemble,set1_core7,44,2022,251,12.966401244765768,1.1531544493741979
onenas_ensemble,set1_core7,44,2023,250,1.9182090172434128,0.1612084876536405
onenas_ensemble,set1_core7,44,2024,243,-5.997432847637642,-0.47632198948342963
onenas_single,set1_core7,44,2020,253,-14.007429398362431,-0.4545219605389954
onenas_single,set1_core7,44,2021,252,11.240293521934491,1.0656183773424504
onenas_single,set1_core7,44,2022,251,3.73375495715229,0.21165195470384537
onenas_single,set1_core7,44,2023,250,-6.083538380884582,-0.6915593590910457
onenas_single,set1_core7,44,2024,243,-5.249902774676196,-0.5693417578836123
onenas_ensemble,set2_core7,42,2020,253,15.373662119934453,0.5257679393834066
onenas_ensemble,set2_core7,42,2021,252,15.116788084450153,1.2045053684207165
onenas_ensemble,set2_core7,42,2022,251,2.9192426040205324,0.2985580453698315
onenas_ensemble,set2_core7,42,2023,250,17.14405060602765,1.662128780567598
onenas_ensemble,set2_core7,42,2024,245,11.424613558538804,1.642535547626996
onenas_single,set2_core7,42,2020,253,13.153061102918167,0.592476852789724
onenas_single,set2_core7,42,2021,252,8.994574514677346,0.7797653492588236
onenas_single,set2_core7,42,2022,251,-5.178563338310381,-0.4891450561995405
onenas_single,set2_core7,42,2023,250,10.003808084790931,1.2368675192799572
onenas_single,set2_core7,42,2024,245,5.861384323878177,0.8438921488427822
onenas_ensemble,set2_core7,43,2020,253,8.088497755052938,0.4654194559650082
onenas_ensemble,set2_core7,43,2021,252,1.2901428713581644,0.14037825669286969
onenas_ensemble,set2_core7,43,2022,251,2.4657942757115747,0.22164354210326695
onenas_ensemble,set2_core7,43,2023,250,10.960269342961244,1.010864480924866
onenas_ensemble,set2_core7,43,2024,245,17.39056874647063,2.293840444731767
onenas_single,set2_core7,43,2020,253,1.2867496367689664,0.058330209914730397
onenas_single,set2_core7,43,2021,252,7.622477208207388,0.9430959511867801
onenas_single,set2_core7,43,2022,251,-5.500738492601441,-0.5975408391798738
onenas_single,set2_core7,43,2023,250,2.4964370503251185,0.293000566423622
onenas_single,set2_core7,43,2024,245,10.031797794445058,1.8772516978871157
onenas_ensemble,set2_core7,44,2020,253,12.292599436477223,0.5457171709130396
onenas_ensemble,set2_core7,44,2021,252,15.317033807835854,1.4192217984943998
onenas_ensemble,set2_core7,44,2022,251,7.771385595791844,0.628323130401834
onenas_ensemble,set2_core7,44,2023,250,10.14671252408195,1.0517787188572592
onenas_ensemble,set2_core7,44,2024,245,18.476735857687366,2.3862402303623784
onenas_single,set2_core7,44,2020,253,-12.680683134136176,-0.9203068217480027
onenas_single,set2_core7,44,2021,252,13.666416055213656,1.4216762663310858
onenas_single,set2_core7,44,2022,251,5.8350578136680715,0.610499549828181
onenas_single,set2_core7,44,2023,250,4.614491946812452,0.5215926273889417
onenas_single,set2_core7,44,2024,245,13.777750288300355,1.883220302803143
onenas_ensemble,set3_core7,42,2020,253,25.68329842858981,1.3637016265435693
onenas_ensemble,set3_core7,42,2021,252,8.74062041537114,0.7030102202095936
onenas_ensemble,set3_core7,42,2022,251,-0.10820390517069511,-0.008366125531873029
onenas_ensemble,set3_core7,42,2023,250,17.875094528655772,1.5933235782531483
onenas_ensemble,set3_core7,42,2024,244,-2.0190878745166314,-0.16166344138008085
onenas_single,set3_core7,42,2020,253,6.318596781134207,0.4118550487821499
onenas_single,set3_core7,42,2021,252,7.043571752938885,0.6501472933456268
onenas_single,set3_core7,42,2022,251,16.241415356959525,1.3845740416227534
onenas_single,set3_core7,42,2023,250,9.280250688880853,1.010863212021239
onenas_single,set3_core7,42,2024,244,-6.6653352066079306,-0.713635774507938
onenas_ensemble,set3_core7,43,2020,253,15.081543444866982,0.7573764607174277
onenas_ensemble,set3_core7,43,2021,252,-0.08640297303671995,-0.0062110462335497945
onenas_ensemble,set3_core7,43,2022,251,15.02547460763783,1.31841349077369
onenas_ensemble,set3_core7,43,2023,250,3.7671143589050895,0.37633945773069216
onenas_ensemble,set3_core7,43,2024,244,-5.519282728256001,-0.5057053166812265
onenas_single,set3_core7,43,2020,253,8.282537316674889,0.5318749766865339
onenas_single,set3_core7,43,2021,252,8.68324629419629,0.6155001654653114
onenas_single,set3_core7,43,2022,251,19.635239211846194,1.3241678604310139
onenas_single,set3_core7,43,2023,250,-3.5234268436884535,-0.35860978599706067
onenas_single,set3_core7,43,2024,244,-9.818930297746272,-1.0711768970047064
onenas_ensemble,set3_core7,44,2020,253,-1.0915971992005002,-0.056330649833820925
onenas_ensemble,set3_core7,44,2021,252,7.109300417893152,0.4786324379519307
onenas_ensemble,set3_core7,44,2022,251,1.7257516115490104,0.10105514974137346
onenas_ensemble,set3_core7,44,2023,250,20.000390769996503,1.8657097103327662
onenas_ensemble,set3_core7,44,2024,244,-3.921082654436652,-0.3144767008587456
onenas_single,set3_core7,44,2020,253,8.474357865836135,0.4080045646510086
onenas_single,set3_core7,44,2021,252,-0.9258122341369677,-0.08013835038940165
onenas_single,set3_core7,44,2022,251,-12.030878926212566,-1.0157107690853948
onenas_single,set3_core7,44,2023,250,16.50997068017597,1.6737364992651256
onenas_single,set3_core7,44,2024,244,6.190752494540278,0.6816282545160357
onenas_ensemble,set4_core7,42,2020,252,7.89967433600256,0.5101511681883129
onenas_ensemble,set4_core7,42,2021,252,17.404908923769987,1.6509336705109403
onenas_ensemble,set4_core7,42,2022,251,9.995929420004062,0.9228777314145342
onenas_ensemble,set4_core7,42,2023,250,25.4235857151066,2.8705574727786987
onenas_ensemble,set4_core7,42,2024,246,13.677202978647642,1.5478982359158002
onenas_single,set4_core7,42,2020,252,4.333788693631224,0.240462083363332
onenas_single,set4_core7,42,2021,252,3.7373762494293086,0.5576595922609756
onenas_single,set4_core7,42,2022,251,-1.1249305054848286,-0.14151323765037616
onenas_single,set4_core7,42,2023,250,2.451483273588192,0.3106701387594104
onenas_single,set4_core7,42,2024,246,7.477966503138932,1.0144845675107947
onenas_ensemble,set4_core7,43,2020,252,3.2099545566357675,0.17496259386513333
onenas_ensemble,set4_core7,43,2021,252,11.632936283971826,1.0624384704243917
onenas_ensemble,set4_core7,43,2022,251,5.640574999910809,0.6000730113999686
onenas_ensemble,set4_core7,43,2023,250,7.223123368244455,1.094545572802888
onenas_ensemble,set4_core7,43,2024,246,-0.3349001557825105,-0.05057314898103581
onenas_single,set4_core7,43,2020,252,-16.0990390001759,-0.804161202183479
onenas_single,set4_core7,43,2021,252,14.008965220893485,1.4402753850079584
onenas_single,set4_core7,43,2022,251,10.043675919663421,1.2269289330354318
onenas_single,set4_core7,43,2023,250,2.058379693307354,0.2767138967240813
onenas_single,set4_core7,43,2024,246,-0.8948621226125296,-0.14814981765954846
onenas_ensemble,set4_core7,44,2020,252,-5.03221383341946,-0.27963767389274763
onenas_ensemble,set4_core7,44,2021,252,20.432379138234825,1.757516919935774
onenas_ensemble,set4_core7,44,2022,251,1.1702753836363913,0.08591939937973539
onenas_ensemble,set4_core7,44,2023,250,25.802401428435445,2.686958017163317
onenas_ensemble,set4_core7,44,2024,246,18.690185180447795,2.1634684951029906
onenas_single,set4_core7,44,2020,252,3.025145177261568,0.14007964657665845
onenas_single,set4_core7,44,2021,252,14.646302529637682,1.4416922103532603
onenas_single,set4_core7,44,2022,251,7.139966943267736,0.703275384797662
onenas_single,set4_core7,44,2023,250,1.562010951482736,0.18220853476552318
onenas_single,set4_core7,44,2024,246,3.2003561790037875,0.428269563797349
ew_buy_hold,set1_core7,42,2020,253,16.817888396200924,0.5690602072180285
ew_buy_hold,set1_core7,42,2021,252,33.246971786174896,1.839883725162094
ew_buy_hold,set1_core7,42,2022,251,-13.924929412434334,-0.4508536495413719
ew_buy_hold,set1_core7,42,2023,250,10.216328241631945,0.5120302363538323
ew_buy_hold,set1_core7,42,2024,252,11.421561676756527,0.5489455582807702
ew_buy_hold,set2_core7,42,2020,253,16.230247688101898,0.5476424029626451
ew_buy_hold,set2_core7,42,2021,252,39.35972144898366,1.9959805798378494
ew_buy_hold,set2_core7,42,2022,251,-19.59464809576628,-0.577132334065558
ew_buy_hold,set2_core7,42,2023,250,23.90539862149663,1.0320681353844816
ew_buy_hold,set2_core7,42,2024,252,19.22696499581848,0.8316660155285358
ew_buy_hold,set3_core7,42,2020,253,9.65303304549968,0.3137068492838686
ew_buy_hold,set3_core7,42,2021,252,32.4340551120644,1.8052112757299823
ew_buy_hold,set3_core7,42,2022,251,-16.98446666340142,-0.5791927770157648
ew_buy_hold,set3_core7,42,2023,250,21.77934619829761,1.1161443870557088
ew_buy_hold,set3_core7,42,2024,252,35.420906612835914,1.4377171677421408
ew_buy_hold,set4_core7,42,2020,252,6.186330188188097,0.209572021943625
ew_buy_hold,set4_core7,42,2021,252,34.3812405567399,2.056070428785944
ew_buy_hold,set4_core7,42,2022,251,-11.599805568060633,-0.4320524299777706
ew_buy_hold,set4_core7,42,2023,250,14.764365302151358,0.8446889860478147
ew_buy_hold,set4_core7,42,2024,252,20.782599475679202,1.149273198824095
