arm,panel,seed,window,book,net_pct,sharpe,mdd_pct,turnover,cost_pct
onenas_8isl,set1,51,2020-24,banded25,39.80411152359121,0.47514182067456645,41.96631243469643,0.10219778620614506,4.82507744521545
onenas_8isl,set2,48,2022-24,sleeves_reg,42.889064893256695,1.3983515715937842,11.7276834804549,0.12468765885932895,3.248212246456734
onenas_8isl,set2,48,2022-24,banded25,52.702343789615384,1.312358182852601,14.814757740252466,0.10975196392694415,3.218332124215802
onenas_8isl,set2,48,2020-24,sleeves_reg,78.58601473336665,1.2113108332196345,14.273123162149219,0.12805828594755955,6.419434189356526
onenas_8isl,set2,48,2020-24,banded25,94.83573334979258,1.113335756234389,30.897043142143943,0.12587925180223386,6.995278510035645
onenas_8isl,set2,49,2022-24,sleeves_reg,19.07950375958692,0.7451259439290009,10.992618554276316,0.1464627054241777,3.989615576709982
onenas_8isl,set2,49,2022-24,banded25,41.60014515618332,0.9413701535851593,10.288240003430268,0.34387016882068744,10.416814573547496
onenas_8isl,set2,49,2020-24,sleeves_reg,44.61999177613019,0.7519813869349055,19.795577504023555,0.14712291464609234,7.583633600241651
onenas_8isl,set2,49,2020-24,banded25,73.15422051861462,0.8150600833035212,27.009715152594577,0.31483041639916515,17.283313201092806
onenas_8isl,set2,50,2022-24,sleeves_reg,40.9372845910138,1.6211832014056151,13.650642607247567,0.14524457000050078,3.7673676923943358
onenas_8isl,set2,50,2022-24,banded25,55.76056672884587,1.3343020965692836,14.468325880835536,0.31701955860449454,8.445119399918845
onenas_8isl,set2,50,2020-24,sleeves_reg,64.76433939097316,1.1629971884076409,11.892476058189287,0.14106789878572026,7.014974412200242
onenas_8isl,set2,50,2020-24,banded25,69.14892736278615,0.8434012188310354,18.81898463320507,0.26890649382709236,13.239253782395018
onenas_8isl,set2,51,2022-24,sleeves_reg,16.39095469123365,0.6616375534979502,9.739199828365743,0.14638076866891012,3.89945864038421
onenas_8isl,set2,51,2022-24,banded25,13.282258260180651,0.3241224047340964,27.56713114619828,0.27174578071202604,7.855763476635169
onenas_8isl,set2,51,2020-24,sleeves_reg,38.63523634430767,0.7259390502745827,21.927760719738963,0.1483082664258301,7.758957977948225
onenas_8isl,set2,51,2020-24,banded25,-1.4299552723959934,-0.01670103368441904,44.675908676934114,0.29190397303202886,17.228638223120605
onenas_8isl,set3,48,2022-24,sleeves_reg,-3.6425622776871833,-0.10527394179946777,19.143420240108348,0.11254292415513655,2.673164689172553
onenas_8isl,set3,48,2022-24,banded25,11.564281950860398,0.26970632820592955,19.855096187933267,0.0794096371898916,2.0201971247679054
onenas_8isl,set3,48,2020-24,sleeves_reg,26.177895262079765,0.3645072447843282,16.345219962055324,0.11481879985121031,5.332163136576668
onenas_8isl,set3,48,2020-24,banded25,30.811996636655536,0.3438015272849634,19.038784946253205,0.07487819360918556,3.7831911501631894
onenas_8isl,set3,49,2022-24,sleeves_reg,11.084439303840469,0.3480721774214149,11.658944082557154,0.15097966947818453,3.5459048505070054
onenas_8isl,set3,49,2022-24,banded25,16.697480912526455,0.3503035133398064,17.636688921616585,0.18297221795294977,4.516068136138126
onenas_8isl,set3,49,2020-24,sleeves_reg,31.14368431274317,0.43292654451943485,30.15230991166054,0.14067623999856008,6.390901146531279
onenas_8isl,set3,49,2020-24,banded25,87.62927846661532,0.9277325096675773,27.492136770437455,0.15175355225852635,7.082676847229818
onenas_8isl,set3,50,2022-24,sleeves_reg,-6.0670069284324395,-0.18813767650841892,25.035038822376716,0.13315897403547416,3.12836714181708
onenas_8isl,set3,50,2022-24,banded25,-0.5080294251074002,-0.011802904474134169,15.408605805535544,0.19887908468817336,4.805824992079254
onenas_8isl,set3,50,2020-24,sleeves_reg,3.282954721409565,0.05175239320479543,26.933673431101084,0.12686077506079016,5.772603821654254
onenas_8isl,set3,50,2020-24,banded25,23.83265375282563,0.2867721450625147,23.287168491401385,0.15258165377423027,6.89782941174583
onenas_8isl,set3,51,2022-24,sleeves_reg,-10.832542256068285,-0.26599117021791013,19.675934525104516,0.1299218704581195,3.0712134392769372
onenas_8isl,set3,51,2022-24,banded25,-10.962655958025335,-0.2060831281524449,24.943938783703903,0.1066933028717999,2.5582774812791054
onenas_8isl,set3,51,2020-24,sleeves_reg,-3.1871298420951466,-0.03855320370275931,24.875775330185153,0.12876198617501894,5.909683528434724
onenas_8isl,set3,51,2020-24,banded25,24.401051628939534,0.22655463805077963,20.541878336100307,0.10158538521929308,4.83612099356123
onenas_8isl,set4,48,2022-24,sleeves_reg,39.6480784953202,1.5957083267560979,5.038007988799934,0.12956443466923317,3.1080414788780786
onenas_8isl,set4,48,2022-24,banded25,40.45211327805759,1.109066424825471,12.751718949928195,0.1531238952636265,3.6660267758280893
onenas_8isl,set4,48,2020-24,sleeves_reg,40.15558745108168,0.7105247783546405,22.275864751289976,0.12623848284458478,5.773570728175057
onenas_8isl,set4,48,2020-24,banded25,55.83937080803595,0.8072192729247076,21.386096977482424,0.12363613726887858,5.619164198486719
onenas_8isl,set4,49,2022-24,sleeves_reg,19.228438480071976,0.7512017713519055,12.26313084497575,0.12632567027189615,2.978636088422226
onenas_8isl,set4,49,2022-24,banded25,16.195291811353115,0.45370928346647754,25.790237261905396,0.12814882080808285,3.5824544489885826
onenas_8isl,set4,49,2020-24,sleeves_reg,21.682068898630934,0.36702614385413196,24.02263109819712,0.12674296590588047,5.8122132441799685
onenas_8isl,set4,49,2020-24,banded25,28.0448411372214,0.35088484929384284,31.801771410458322,0.1186388326399168,6.122094188558103
onenas_8isl,set4,50,2022-24,sleeves_reg,44.561422577249516,1.443860493885631,10.975662771516012,0.09260803172110937,2.2323194575368124
onenas_8isl,set4,50,2022-24,banded25,60.19628472461629,1.384499519089443,10.77942490602247,0.048123820186499924,1.4938658711663992
onenas_8isl,set4,50,2020-24,sleeves_reg,51.92786496866726,0.8025725310178348,18.429109407054835,0.09793236466297978,4.613072081063685
onenas_8isl,set4,50,2020-24,banded25,115.69597338598776,1.4438251184710216,13.88542979705701,0.0519532228516102,3.058727722057283
onenas_8isl,set4,51,2022-24,sleeves_reg,35.95364108614817,1.2341759155209224,8.85607245190314,0.10140388145796164,2.36617374696329
onenas_8isl,set4,51,2022-24,banded25,41.505891287958846,1.142535204803172,9.685311306879031,0.05857798774995742,1.5025106799374641
onenas_8isl,set4,51,2020-24,sleeves_reg,47.127690198738925,0.8294780224505636,14.18107053908781,0.10774563827411911,4.946098765343021
onenas_8isl,set4,51,2020-24,banded25,61.02599374725928,0.8358569721023265,17.602392115050257,0.06377944095355641,3.2437444031105174
onenas_40isl,set1,42,2022-24,sleeves_reg,36.83748198075522,0.9132079569474363,9.239467452066126,0.11479040825448232,2.634674798381208
onenas_40isl,set1,42,2022-24,banded25,44.148379641176994,0.9753215656182163,10.110697565385982,0.06881220999566928,1.4778112277077935
onenas_40isl,set1,42,2020-24,sleeves_reg,50.2023934555234,0.7104276079661576,25.786324092006446,0.11508754187126563,5.321184625887858
onenas_40isl,set1,42,2020-24,banded25,52.919647313560034,0.6352522443258913,21.539550523171176,0.07057899901497358,3.3551019440072842
onenas_40isl,set1,43,2022-24,sleeves_reg,22.39919622482562,0.5120226823299148,11.787048699785116,0.11804924353054559,2.683893000848639
onenas_40isl,set1,43,2022-24,banded25,38.267498974619514,0.7858566194524238,13.155279569231288,0.06923466612467541,1.4536952300286854
onenas_40isl,set1,43,2020-24,sleeves_reg,28.032889393150313,0.37476632060569415,31.72317579429543,0.11617221600777321,5.302947081403723
onenas_40isl,set1,43,2020-24,banded25,56.41656383775254,0.6828194512479608,20.191883038182905,0.06487426333930309,3.2092160501774574
onenas_40isl,set1,44,2022-24,sleeves_reg,13.075933927550512,0.33706490490313745,11.091535930196443,0.122094734306373,2.801510755021586
onenas_40isl,set1,44,2022-24,banded25,28.911981066970355,0.6172813884859564,13.059300445191232,0.10702253505099041,2.4036501673512856
onenas_40isl,set1,44,2020-24,sleeves_reg,24.49517584109384,0.3282618437821012,30.94051841151153,0.11379451538200758,5.152752377178051
onenas_40isl,set1,44,2020-24,banded25,64.09970290337145,0.794522959195354,13.245473824542001,0.08531927329869524,3.9033648653705186
onenas_40isl,set1,45,2022-24,sleeves_reg,23.18885134166492,0.7023197857585302,8.627247513239356,0.12709324692001064,2.952241602558078
onenas_40isl,set1,45,2022-24,banded25,45.43937037787192,1.0347139064675956,12.199145905843116,0.10910876719594559,2.532198238533278
onenas_40isl,set1,45,2020-24,sleeves_reg,28.559527339997633,0.43001017309430406,28.622590594402382,0.12113792751067416,5.545384730652079
onenas_40isl,set1,45,2020-24,banded25,76.37926948637319,0.9431676926971468,16.66888994693662,0.09100543657987403,4.44641033649491
onenas_40isl,set1,46,2022-24,sleeves_reg,26.685176744531148,0.7604848608139638,7.725353450436597,0.12525472729015447,2.876623825049373
onenas_40isl,set1,46,2022-24,banded25,27.8900307222082,0.6335021247408745,12.945228921108887,0.10378936763558232,2.376014209216875
onenas_40isl,set1,46,2020-24,sleeves_reg,31.2518666026686,0.46788428214863875,27.600234114931204,0.12104343757049417,5.53037699823283
onenas_40isl,set1,46,2020-24,banded25,49.594065857330406,0.6141232395340172,21.285175881212144,0.09033861573441937,4.321541888948296
onenas_40isl,set1,47,2022-24,sleeves_reg,23.635783556561616,0.5953373341872121,8.209230939448235,0.10514691733597863,2.4249573343361766
onenas_40isl,set1,47,2022-24,banded25,29.008714591886154,0.6620047149082505,13.518529047532654,0.045729121271405625,1.0566539853249277
onenas_40isl,set1,47,2020-24,sleeves_reg,31.17373803284536,0.4393552879129864,30.27931434747872,0.10486823239761282,4.857828554178915
onenas_40isl,set1,47,2020-24,banded25,48.22980928181978,0.5887562848341676,32.354813286305784,0.04629848126457087,2.3420514753902686
onenas_40isl,set1,48,2022-24,sleeves_reg,19.82286975469057,0.5642214907196808,11.27579202070388,0.13008279096304426,2.9753786594053473
onenas_40isl,set1,48,2022-24,banded25,27.210118508510046,0.5956354879871296,11.965790539910959,0.13925175867790265,3.0600150792868046
onenas_40isl,set1,48,2020-24,sleeves_reg,23.227253592928072,0.3572660146459319,27.19680412158495,0.12535128218959726,5.717312444284783
onenas_40isl,set1,48,2020-24,banded25,29.655018308382264,0.36561207922363237,23.13142276909624,0.11876046486362413,5.6088545070342795
onenas_40isl,set1,49,2022-24,sleeves_reg,20.0641813012142,0.5358875532291905,11.111827395240969,0.1029074323640919,2.3702635626049053
onenas_40isl,set1,49,2022-24,banded25,11.662488588929431,0.2921772959494809,15.404849356870539,0.04599823656700559,1.034163996730703
onenas_40isl,set1,49,2020-24,sleeves_reg,28.72135417015018,0.3839881585280293,33.96407229108933,0.10323103794241772,4.780791170532557
onenas_40isl,set1,49,2020-24,banded25,52.16803608448958,0.5983812125709556,34.435195357928265,0.046992009638749395,2.4475600231859285
onenas_40isl,set1,50,2022-24,sleeves_reg,28.54472938734266,0.7115906857827553,9.231568860488135,0.10825369145019909,2.4855725321890434
onenas_40isl,set1,50,2022-24,banded25,10.621479089184206,0.2475781745885505,14.52996420213629,0.046758917287139976,1.0325116502641734
onenas_40isl,set1,50,2020-24,sleeves_reg,56.66897358253207,0.7311703703243501,33.266264083774395,0.10564655285258659,4.825366235730904
onenas_40isl,set1,50,2020-24,banded25,59.09262500829254,0.6863876615545917,28.281792709042147,0.04171993205846348,2.043362385343882
onenas_40isl,set1,51,2022-24,sleeves_reg,17.049857337379862,0.4327092906430039,8.39240967152121,0.10471613432060192,2.3985074554467496
onenas_40isl,set1,51,2022-24,banded25,10.21600350533087,0.23417152760975884,14.525207650290605,0.042334765858618596,0.9368064478801211
onenas_40isl,set1,51,2020-24,sleeves_reg,26.952267193875283,0.3758257633281422,32.34086986166337,0.1056317914277554,4.883444894544464
onenas_40isl,set1,51,2020-24,banded25,35.041848448806604,0.44805711290964606,19.30695758365931,0.0465903486863854,2.305059066620858
onenas_40isl,set2,42,2022-24,sleeves_reg,36.130236707615424,1.2960783769508633,14.505213301349922,0.13194764477467305,3.5130816393346835
onenas_40isl,set2,42,2022-24,banded25,26.41043362628465,0.628750726600959,16.282216755857704,0.19060876167804738,5.59110973351991
onenas_40isl,set2,42,2020-24,sleeves_reg,70.50458459878931,1.1875584966574178,22.440635183944153,0.1329791212418314,6.7986125256262
onenas_40isl,set2,42,2020-24,banded25,54.89990874227002,0.6599884488820484,28.58954398591347,0.18962899435647337,10.595357154468372
onenas_40isl,set2,43,2022-24,sleeves_reg,42.544846431290665,1.3432266038946632,12.811423315949217,0.1279398542448453,3.3599918547356604
onenas_40isl,set2,43,2022-24,banded25,38.77005194369573,0.9113776255871451,15.310612355771768,0.13042780611355,3.742567347215168
onenas_40isl,set2,43,2020-24,sleeves_reg,81.8367946975255,1.2746882486760405,22.18546205720137,0.13139085034026507,6.672079876864884
onenas_40isl,set2,43,2020-24,banded25,80.35903788678192,0.9169223820172737,28.69351359932369,0.1527116077795017,8.556068896419163
onenas_40isl,set2,44,2022-24,sleeves_reg,22.770727112235626,0.791958205474834,12.739150237707971,0.13949039336940797,3.6912926892211106
onenas_40isl,set2,44,2022-24,banded25,24.615944637077636,0.5793070196758596,12.113810367674136,0.2023561044106494,5.6282064451578
onenas_40isl,set2,44,2020-24,sleeves_reg,53.712339192234836,0.8256136283802903,24.882035058440927,0.14087708132028315,7.1424899135191735
onenas_40isl,set2,44,2020-24,banded25,53.30806643152811,0.6138757365439136,22.80001414630575,0.22056769547344032,11.72978104444096
onenas_40isl,set2,45,2022-24,sleeves_reg,35.06413044297253,1.2556153527461897,14.939183087429331,0.13438332383717674,3.5654154693903104
onenas_40isl,set2,45,2022-24,banded25,20.9905673136887,0.5146558286133176,22.10358120856619,0.18547048447791487,5.468249025416767
onenas_40isl,set2,45,2020-24,sleeves_reg,70.81919241145732,1.1185323832344236,18.99643357283738,0.13557322233354355,6.906810139404412
onenas_40isl,set2,45,2020-24,banded25,63.823697316885976,0.7105057589017434,28.680246001649618,0.19826193680005802,11.056877836067258
onenas_40isl,set2,46,2022-24,sleeves_reg,25.507387805393282,0.9943915109731091,11.7653116661844,0.1429935930357307,3.7187774105436864
onenas_40isl,set2,46,2022-24,banded25,41.42604208728541,1.056136429237104,10.525585610210934,0.26744926884996345,7.082211169683084
onenas_40isl,set2,46,2020-24,sleeves_reg,67.99128674126925,1.0909960642226078,16.9842551002198,0.14154054856662027,7.09262727706793
onenas_40isl,set2,46,2020-24,banded25,76.33045559013479,0.8303355239264059,28.55389051870371,0.265569172882926,13.785040187235387
onenas_40isl,set2,47,2022-24,sleeves_reg,49.53950669217689,1.6433846641923406,13.596198215955246,0.12211707331045689,3.210358932954849
onenas_40isl,set2,47,2022-24,banded25,66.02694218542969,1.5941343935098702,18.969116756675746,0.11570179874404009,3.250020537485195
onenas_40isl,set2,47,2020-24,sleeves_reg,93.46686391031574,1.3562902104911483,21.02958702328682,0.12544287140752014,6.388175634575667
onenas_40isl,set2,47,2020-24,banded25,76.38078974095158,0.8628828399334562,29.565385008642725,0.1315219898402893,7.418888711845353
onenas_40isl,set2,48,2022-24,sleeves_reg,38.048709062852595,1.2795879074263559,15.915710632684032,0.1319685736305482,3.464217905843434
onenas_40isl,set2,48,2022-24,banded25,35.49120231858895,0.8634779327749084,18.226656695684444,0.14805821879041947,4.299524209554619
onenas_40isl,set2,48,2020-24,sleeves_reg,75.5466845674751,1.1904701761979228,14.601128905660795,0.1326255740917742,6.661982822128809
onenas_40isl,set2,48,2020-24,banded25,47.636903880106566,0.5749065415331497,18.282292621794287,0.156774787018568,8.408924363912568
onenas_40isl,set2,49,2022-24,sleeves_reg,39.765150314102065,1.3077288302657175,10.60562074073072,0.12554320232546767,3.331722807987362
onenas_40isl,set2,49,2022-24,banded25,42.63009462567245,1.0044274909957422,13.977159246860602,0.14287631661321887,4.357836975460928
onenas_40isl,set2,49,2020-24,sleeves_reg,78.59013190204523,1.2333574861049201,22.467217413706305,0.13094175141446981,6.719869639876299
onenas_40isl,set2,49,2020-24,banded25,83.33336382318802,0.9307667416183233,34.68832594547251,0.17432893156919177,10.280663054071253
onenas_40isl,set2,50,2022-24,sleeves_reg,43.43557207488207,1.4935009416116463,10.812466424940055,0.12782613263882528,3.308168673238058
onenas_40isl,set2,50,2022-24,banded25,45.97380807361679,1.1881336463179861,10.664932148891118,0.12515623706837,3.363156151079668
onenas_40isl,set2,50,2020-24,sleeves_reg,87.76459307281796,1.2578746679781225,25.243091112247317,0.13118087602276887,6.599814499813701
onenas_40isl,set2,50,2020-24,banded25,80.8097840269718,0.9323711426776085,37.055789362160375,0.16367214044200207,8.812831210890744
onenas_40isl,set2,51,2022-24,sleeves_reg,31.578668286958532,1.1720907315105664,9.900686508514687,0.13743782982335936,3.5949938639505024
onenas_40isl,set2,51,2022-24,banded25,37.58597759786211,0.9077734165260715,18.63089618753756,0.21816486206018845,5.926195015525071
onenas_40isl,set2,51,2020-24,sleeves_reg,62.04208429706508,1.1367030242762535,16.12353774179282,0.13995517794158308,7.101492080880706
onenas_40isl,set2,51,2020-24,banded25,81.30327865377429,0.9796213331954747,29.17483626442076,0.24989354390179905,13.108395136221452
onenas_40isl,set3,42,2022-24,sleeves_reg,17.49990037729995,0.4321488427675243,20.285111784049395,0.10257646815192013,2.395058718368247
onenas_40isl,set3,42,2022-24,banded25,23.727837379719542,0.5105759816346065,18.54267379765482,0.033533390201108494,0.7572121334944015
onenas_40isl,set3,42,2020-24,sleeves_reg,35.83601592768765,0.4984718041457022,21.85822010019437,0.10224707445466523,4.689503426080016
onenas_40isl,set3,42,2020-24,banded25,78.83653069495297,0.8837500329431528,18.573757913889644,0.035190059806964935,1.6282025085952498
onenas_40isl,set3,43,2022-24,sleeves_reg,24.995931173765943,0.6801917712202786,20.32295348271944,0.11057638194006181,2.5916790676281476
onenas_40isl,set3,43,2022-24,banded25,21.494254981297324,0.4913912495769223,25.892866819446148,0.07337091617570599,1.9420462243433212
onenas_40isl,set3,43,2020-24,sleeves_reg,42.36676680424905,0.598685777941116,25.701579370433258,0.11333698230489413,5.2812360568063434
onenas_40isl,set3,43,2020-24,banded25,80.39575808236742,0.9426516408119392,21.95078365676045,0.08279995395767692,4.477415544092634
onenas_40isl,set3,44,2022-24,sleeves_reg,11.722270414886227,0.3028882403795289,16.974905466379177,0.1134497392972754,2.6862571472441754
onenas_40isl,set3,44,2022-24,banded25,-1.7137370553325166,-0.03835775653392437,24.5343075083833,0.05784165925336153,1.45012115454321
onenas_40isl,set3,44,2020-24,sleeves_reg,36.51198404656846,0.5028952873032817,17.022940088992417,0.11099991487295108,5.132786762308024
onenas_40isl,set3,44,2020-24,banded25,46.88712175677562,0.5333106891294359,19.246075592166946,0.05306667260466211,2.576134926120686
onenas_40isl,set3,45,2022-24,sleeves_reg,0.1378836198854894,0.004118233391060465,17.169768503104642,0.1249055689665,2.9560436233836027
onenas_40isl,set3,45,2022-24,banded25,15.07025004809363,0.34345618320388444,29.37059869710839,0.10597711612755903,2.5979695014263924
onenas_40isl,set3,45,2020-24,sleeves_reg,25.13504950411678,0.38108227816192275,18.056238124927845,0.12247581021722748,5.6843016247610585
onenas_40isl,set3,45,2020-24,banded25,46.330646697806884,0.558689574474886,26.04608390348499,0.10231536671029433,5.159483226652521
onenas_40isl,set3,46,2022-24,sleeves_reg,18.359747107745427,0.4333714407358325,19.947743600014018,0.09952899985933664,2.336244854743061
onenas_40isl,set3,46,2022-24,banded25,48.525415187130044,0.8819769497557237,24.10632789608999,0.028875147010815932,0.7237591425877414
onenas_40isl,set3,46,2020-24,sleeves_reg,38.45205664979316,0.5221491655214996,18.712669715325962,0.0993270537612685,4.580176309307192
onenas_40isl,set3,46,2020-24,banded25,116.06701952470684,1.2650684222378417,11.90948000837007,0.029502216233600487,1.5230462668158922
onenas_40isl,set3,47,2022-24,sleeves_reg,16.071558139963365,0.37374815714016674,20.11888938092916,0.11594893687945039,2.7486206113653875
onenas_40isl,set3,47,2022-24,banded25,31.659452237257213,0.6147785430343137,24.043552994513288,0.07709478716293615,1.9329852030183254
onenas_40isl,set3,47,2020-24,sleeves_reg,39.68438083943683,0.501140228593793,22.779486239108433,0.11336537336784519,5.239509817773141
onenas_40isl,set3,47,2020-24,banded25,73.64970081217777,0.8086908827929421,21.21421935416856,0.07113731390661278,3.5200816482952644
onenas_40isl,set3,48,2022-24,sleeves_reg,8.159323027218582,0.19200630259230525,19.976768572699438,0.11552241123742642,2.733512728133003
onenas_40isl,set3,48,2022-24,banded25,2.1363151841380423,0.04238649495606481,30.63158598089127,0.06129162827429657,1.5381379836912459
onenas_40isl,set3,48,2020-24,sleeves_reg,28.377124219518834,0.3513892694925369,21.112383710531667,0.11307899596308378,5.204632468217511
onenas_40isl,set3,48,2020-24,banded25,69.15518080938263,0.7558037061848467,17.845994188766163,0.05964585935093448,2.9573556316481717
onenas_40isl,set3,49,2022-24,sleeves_reg,25.684271341100136,0.6739474411400663,18.103725259392053,0.10777755297198771,2.5753272113518246
onenas_40isl,set3,49,2022-24,banded25,30.080363220050355,0.6898519618100533,26.786555332149693,0.057434716750597685,1.5244407582254156
onenas_40isl,set3,49,2020-24,sleeves_reg,42.32384232531393,0.5933295079988438,26.113698441299487,0.1074062034107971,5.029230866497541
onenas_40isl,set3,49,2020-24,banded25,71.88380186844083,0.8168158440117786,22.70279718473247,0.05983103478885607,3.2178185397697625
onenas_40isl,set3,50,2022-24,sleeves_reg,13.954404714980138,0.3527222922937188,15.91612052946665,0.11461761174405387,2.6711041082248217
onenas_40isl,set3,50,2022-24,banded25,19.721339587715946,0.39418800929471565,29.201259857067818,0.0724575040574456,1.7946721032376627
onenas_40isl,set3,50,2020-24,sleeves_reg,35.38765187639993,0.47875510349884004,23.50770049489747,0.11328358369990257,5.184624419427892
onenas_40isl,set3,50,2020-24,banded25,105.03028281980342,1.1763477980868629,15.287486941175175,0.07113804002519757,3.4374405570561692
onenas_40isl,set3,51,2022-24,sleeves_reg,8.605728725257688,0.20645052140903053,21.758257708424235,0.11334611619705416,2.670619051060178
onenas_40isl,set3,51,2022-24,banded25,15.26798807239231,0.3113898537475531,25.657708785758405,0.06603425331716843,1.6302595213055426
onenas_40isl,set3,51,2020-24,sleeves_reg,24.87335578932363,0.3247948575599966,23.368390729400144,0.11214708688628038,5.146135906689467
onenas_40isl,set3,51,2020-24,banded25,42.47894439501956,0.45518296130921354,25.16042292614144,0.064038686246526,3.059295204353157
onenas_40isl,set4,42,2022-24,sleeves_reg,36.170192125090686,1.275503538173027,5.983188991951075,0.12291976262336822,2.899498156142512
onenas_40isl,set4,42,2022-24,banded25,50.628868653645554,1.4064663186408901,10.197698946505488,0.09331190309948612,2.232756809733095
onenas_40isl,set4,42,2020-24,sleeves_reg,32.60647977481959,0.48403084095609955,25.594455239374142,0.11999887393236433,5.433660616858888
onenas_40isl,set4,42,2020-24,banded25,46.19720679335237,0.5967013993852347,23.477776222742616,0.08236549477930621,3.801285516244474
onenas_40isl,set4,43,2022-24,sleeves_reg,37.70731678133363,1.2493144113052683,6.731113765674064,0.11563735134338719,2.7096324504125224
onenas_40isl,set4,43,2022-24,banded25,65.65990090988888,1.7187366664060382,6.0759044196634004,0.08503027072549012,2.0513363735526764
onenas_40isl,set4,43,2020-24,sleeves_reg,50.071834531853135,0.775833981785128,16.837253263580234,0.11689986604937376,5.325832250447087
onenas_40isl,set4,43,2020-24,banded25,84.77242046558014,1.0801824793203767,19.00687757977181,0.08254615477076563,3.9956677968561793
onenas_40isl,set4,44,2022-24,sleeves_reg,37.466269389482036,1.2480266266007787,8.437152266031102,0.11281983222782208,2.589966243227211
onenas_40isl,set4,44,2022-24,banded25,50.41902140639102,1.3514062747858668,13.212266281440407,0.05958383475447935,1.3694962061018714
onenas_40isl,set4,44,2020-24,sleeves_reg,35.807298783637215,0.5044140587015897,24.868475434841887,0.11528448176796546,5.185998446256929
onenas_40isl,set4,44,2020-24,banded25,52.62880706522757,0.6312727974533339,21.729153756443402,0.06248927776359001,2.9415362480992453
onenas_40isl,set4,45,2022-24,sleeves_reg,37.89982731567425,1.24461875319222,8.177516336425704,0.1131349666682771,2.6453386628186575
onenas_40isl,set4,45,2022-24,banded25,59.23387364894109,1.5131710215850265,9.931772393132665,0.05795820343044805,1.3549870040344445
onenas_40isl,set4,45,2020-24,sleeves_reg,37.114345291856864,0.5755476989315622,21.84696010033232,0.11550518756705552,5.259361747550456
onenas_40isl,set4,45,2020-24,banded25,60.89950438758136,0.7547019238939975,25.32880648757412,0.06366359820032622,3.1420552953144467
onenas_40isl,set4,46,2022-24,sleeves_reg,31.897347765075946,1.1226738816706587,8.423463787187874,0.12296666387102909,2.9200206773019217
onenas_40isl,set4,46,2022-24,banded25,33.47904225867788,0.8815183187707306,9.52343542741146,0.09971281383085621,2.347154434068214
onenas_40isl,set4,46,2020-24,sleeves_reg,35.85530850704326,0.5411832188392833,22.107668004064422,0.12072543715449123,5.507876582143662
onenas_40isl,set4,46,2020-24,banded25,20.345850452061168,0.24199376579711462,24.335121202366693,0.08667046819977432,3.9922319385474196
onenas_40isl,set4,47,2022-24,sleeves_reg,31.110764425342225,1.177486174385817,7.168486205113228,0.11969133649400207,2.8023805227757865
onenas_40isl,set4,47,2022-24,banded25,45.37966591674176,1.293241877150871,11.913781024592486,0.07651939216855563,1.7458350925455794
onenas_40isl,set4,47,2020-24,sleeves_reg,22.75468157945264,0.3295925482778312,28.108982639786824,0.11506180283933957,5.213439707842223
onenas_40isl,set4,47,2020-24,banded25,44.14804536841711,0.5550414952235136,32.658432057899255,0.06855926811888916,3.226501662475343
onenas_40isl,set4,48,2022-24,sleeves_reg,43.252335965408314,1.5006324415267398,8.997265713155425,0.10394421712135156,2.4053484224052686
onenas_40isl,set4,48,2022-24,banded25,56.72557584875021,1.600492094457648,6.699514913712247,0.041589536978455646,0.980159888692953
onenas_40isl,set4,48,2020-24,sleeves_reg,53.706278211657576,0.814276388900182,18.59889230522579,0.10594174104744289,4.8394679215354905
onenas_40isl,set4,48,2020-24,banded25,61.14555109607325,0.7747653006547461,25.252314853431134,0.047775965569367314,2.400152540753226
onenas_40isl,set4,49,2022-24,sleeves_reg,33.366318122019145,1.148048595737084,9.90569546931713,0.11136624963539983,2.585714682053262
onenas_40isl,set4,49,2022-24,banded25,48.571921624501186,1.364071597171957,12.336446009872398,0.060033445307581125,1.404182511540138
onenas_40isl,set4,49,2020-24,sleeves_reg,44.42000527307757,0.7019174972294103,17.934242764456236,0.11082553219733014,5.039402334835466
onenas_40isl,set4,49,2020-24,banded25,57.63399186050552,0.7561461434517287,23.26817154651688,0.06022514124834994,2.9172145443814084
onenas_40isl,set4,50,2022-24,sleeves_reg,27.739127289896587,0.987260998545586,7.218088228062561,0.11921202909240264,2.7807645383469577
onenas_40isl,set4,50,2022-24,banded25,37.392996553332175,1.0391873797235507,9.472525631870777,0.09497773675141198,2.1813742663723503
onenas_40isl,set4,50,2020-24,sleeves_reg,51.367361507528685,0.7773739545834125,20.56060450257059,0.116854736198507,5.2814916496952256
onenas_40isl,set4,50,2020-24,banded25,43.86167038521665,0.5723621647395033,20.2628660775042,0.08241335104498687,3.726467486866794
onenas_40isl,set4,51,2022-24,sleeves_reg,43.63787496384255,1.5401869528406618,6.660599616637823,0.11858568468263193,2.773828989627435
onenas_40isl,set4,51,2022-24,banded25,49.46462360552238,1.3295562170721829,8.93967115097053,0.07153223863035374,1.5947709565743338
onenas_40isl,set4,51,2020-24,sleeves_reg,39.43961283570934,0.5900518853525573,25.27439815255914,0.11744023321917701,5.357767548713365
onenas_40isl,set4,51,2020-24,banded25,66.71665559477168,0.8069425148913829,22.77735556899724,0.06977079930324563,3.2552735423118095
lstm,set1,42,2022-24,sleeves_reg,-3.7778900968832163,-0.09795683259929162,15.421043788598658,0.11497027312975958,2.8000369336779953
