arm,panel,seed,rank_ic,net_pct,sharpe,mdd_pct,n_days
hp_W3_B1_bp20,set1,42,0.021807466116741742,51.73228425083289,1.6143539538677287,12.347970398398662,755
hp_W3_B1_bp20,set1,43,0.01939562365920089,44.291987262048046,1.3360452377985146,15.830387746232821,755
hp_W3_B1_bp20,set1,44,0.01819257385658246,34.368016602090755,1.298069933124951,13.493074049110962,755
hp_W3_B1_bp20,set2,42,0.015700049789021328,25.415459318221313,1.0642361477614597,10.488926159284572,752
hp_W3_B1_bp20,set2,43,0.015617130781870136,21.636249972946704,0.8261464729832572,9.609402600034404,752
hp_W3_B1_bp20,set2,44,0.02184754911626092,33.00649203068225,1.441144401873361,7.1340427161257765,752
hp_W3_P0_uniform,set1,42,0.019437292524680815,50.88338079582031,1.7251430289626752,15.757147026602517,755
hp_W3_P0_uniform,set1,43,0.012155336015217967,47.84790527885037,1.6615180867675745,13.993997356512452,755
hp_W3_P0_uniform,set1,44,0.009097221272258807,34.93886649539545,1.1539912172653009,17.122450868662455,755
hp_W3_P0_uniform,set2,42,0.01854611300643286,30.49530861285964,1.1647870901497375,6.92273786393313,752
hp_W3_P0_uniform,set2,43,0.019148769092068852,17.154267836624598,0.7262591559498472,8.577022686739912,752
hp_W3_P0_uniform,set2,44,0.010501912309119473,10.336212946869885,0.460706723815892,11.895583010793416,752
hp_W3_P1_pa04,set1,42,0.017369325014642886,44.39360502470719,1.4350524289997202,14.255014094883029,755
hp_W3_P1_pa04,set1,43,0.013612040152013675,41.817751914700246,1.698009387033232,4.81523742609644,755
hp_W3_P1_pa04,set1,44,0.018765150826237777,43.688312698175075,1.5040356964321668,14.992565848753134,755
hp_W3_P1_pa04,set2,42,0.014940380216552664,22.117034280234485,0.8156581748925015,7.207360908567251,752
hp_W3_P1_pa04,set2,43,0.015234100863768614,25.63361158072362,0.973254388425675,8.314985639549004,752
hp_W3_P1_pa04,set2,44,0.016167507202111523,7.992223495486334,0.37833724467951835,9.512727116465165,752
hp_W3_P2_pa08,set1,42,0.018915129716799806,44.86185079830018,1.4774942128126058,18.02976659377239,755
hp_W3_P2_pa08,set1,43,0.012118336841457156,47.59026324111976,1.5709610129843763,13.189049609150267,755
hp_W3_P2_pa08,set1,44,0.013040442847082296,26.821898899933394,0.8499471868003131,12.399114844039781,755
hp_W3_P2_pa08,set2,42,0.012615780083244989,13.412995332287336,0.5157724743311981,10.60208999469587,752
hp_W3_P2_pa08,set2,43,0.01871070716913438,20.49028530930994,0.8551171912732712,13.099414757234115,752
hp_W3_P2_pa08,set2,44,0.014244125201200447,13.294423226851201,0.5922056799595156,15.415817390400765,752
hp_W3_P3_pl021,set1,42,0.012800786475918735,46.908664946771225,1.431780698299569,17.769388567755822,755
hp_W3_P3_pl021,set1,43,0.018596709972577577,48.75928871333671,1.5536548806921913,12.761492032164027,755
hp_W3_P3_pl021,set1,44,0.020330822467340127,60.06943749781774,1.8721404675493531,12.035049280820123,755
hp_W3_P3_pl021,set2,42,0.016127388770147407,8.718932763964895,0.3218482753543699,13.100969479342444,752
hp_W3_P3_pl021,set2,43,0.020669089665280877,29.923360888478562,1.296819464433971,5.975087647100494,752
hp_W3_P3_pl021,set2,44,0.0010516674788089543,5.03488063791968,0.16720511694231094,13.013524152887463,752
