Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-01-01T01:40:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1560.86,1520.15,1605.1899,25.639999,2956.0801,2778.5601,3150.6399,103.14,468.63,426.20999,516.76001,25.99,5.5500001999999995,-1.04,9.9700003,1.6400000000000001,468.70001,426.32999,516.78003,25.959999,1.0,-1.0,1.0,0.0,1560.01,1519.28,1604.45,25.65,34.830002,33.799999,35.799999,0.46000001,40.009998,38.25,41.799999,0.94999999,50.529999,49.349998,52.049999,0.5,59.009998,58.5,59.700001,0.27000001,56.599998,55.400002,57.700001,0.63999999,38.490002,37.599998,39.5,0.46000001,40.82,40.049999,42.0,0.47999999,204.14999,204.14999,204.14999,0.0,20.370001,19.700001,20.9,0.30000001,6.46,5.0799999,8.0799999,0.5,6.2399998,5.0100002,7.9200001,0.49000001,6.3499999,5.1599998,7.6500001,0.44,197.74001,168.44,250.38,9.1400003,,,,,,,,,-6.3899999,-35.709999,46.240002,9.1400003,3.3900001,3.2,3.5999999,0.13,49.98,49.959999,50.009998,0.009999999800000001,698.07001,696.71002,699.84003,0.50999999,14.88,14.47,15.32,0.25,17.309999,17.1,17.6,0.17
R80711,10,2017-01-01T01:50:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1517.98,1469.8,1560.47,21.92,2786.95,2579.6101,2966.73,86.900002,426.29001,378.69,469.85999,21.18,7.3800001,2.3499999,11.67,1.65,426.38,378.84,469.92001,21.17,1.0,-1.0,1.0,0.0,1517.15,1468.87,1559.64,21.940001,36.32,35.5,37.400002,0.43000001,42.25,41.599998,42.900002,0.25,51.919998,50.650002,53.599998,0.50999999,59.34,59.049999,59.599998,0.12,57.619999,57.25,58.200001,0.16,39.57,39.0,40.650002,0.31,41.470001,40.700001,42.349998,0.33000001,204.14999,204.14999,204.14999,0.0,21.16,20.799999,21.6,0.25999999,6.48,5.0999999,8.54,0.52999997,6.1999998,4.5999999,7.9200001,0.49000001,6.3400002,5.0500002,7.8899999,0.47000000000000003,196.08,168.19,351.67999,10.36,,,,,,,,,-8.0799999,-35.950001,147.53,10.36,3.24,2.7,3.5999999,0.22,50.009998,49.98,50.02,0.009999999800000001,699.46997,698.35999,700.67999,0.51999998,14.47,14.0,14.89,0.20999999,17.82,17.6,18.0,0.13
R80711,10,2017-01-01T02:00:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1492.28,1461.03,1533.78,18.98,2702.6599,2569.1299,2886.5801,75.110001,404.22,372.91,447.26001,17.940001,7.4099998,-1.23,12.23,1.6900001,404.32001,373.0,447.38,17.92,1.0,-1.0,1.0,0.0,1491.4399,1460.15,1532.96,19.0,37.68,36.799999,38.599998,0.40000001,43.080002,42.599998,43.599998,0.20999999,53.240002,52.0,54.849998,0.49000001,59.209999,58.950001,59.700001,0.11,57.849998,57.599998,58.200001,0.20999999,40.48,39.900002,41.099998,0.22,41.66,41.099998,42.5,0.30000001,204.14999,204.14999,204.14999,0.0,21.98,21.6,22.4,0.25,6.3499999,4.4099998,7.6700001,0.51999998,6.1599998,4.96,7.5599999,0.47000000000000003,6.2600002,4.7199998,7.6199999,0.44999999,199.5,149.42999,240.83,9.8299999,,,,,,,,,-4.6100001,-54.709999,36.689999,9.8299999,2.6700001,2.5999999,2.7,0.039999999,50.009998,49.98,50.029999,0.009999999800000001,700.21997,698.97998,702.19,0.75,14.22,13.9,14.63,0.18000001000000002,18.209999,18.0,18.5,0.12
R80711,10,2017-01-01T02:10:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1513.33,1449.95,1563.35,42.080002,2775.23,2512.75,2998.49,162.08,423.53,361.64001,473.81,39.68,7.9699998,-1.65,14.52,2.8900001,423.66,361.85999,473.88,39.619999,1.0,-1.0,1.0,0.0,1512.51,1448.97,1562.53,42.130001,39.029999,38.099998,40.0,0.41999999,44.279999,43.299999,45.0,0.47999999,54.52,53.049999,55.799999,0.47999999,59.790001,59.25,60.25,0.2,59.0,58.200001,59.400002,0.31,41.25,40.700001,41.75,0.19,42.720001,41.75,43.299999,0.31999999,204.14999,204.14999,204.14999,0.0,22.799999,22.299999,23.1,0.20999999,6.4499998,5.0,7.8600001,0.52999997,6.2199998,4.77,7.9299998,0.52999997,6.3400002,4.9099998,7.6399999,0.47999999,198.87,170.17,247.87,8.8800001,,,,,,,,,-5.2600002,-33.98,43.720001,8.8800001,2.79,2.4000000999999997,3.0,0.18000001000000002,49.970001,49.950001,50.009998,0.02,702.32001,701.21997,703.76001,0.72000003,14.42,13.8,14.91,0.40000001,18.59,18.299999,18.799999,0.1
R80711,10,2017-01-01T02:20:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1451.89,1422.61,1481.78,15.28,2550.2,2428.21,2689.24,56.259998,367.82999,341.64001,395.54001,13.25,10.4,2.2,13.8,1.3200001000000001,368.01999,341.89999,395.67999,13.23,1.0,1.0,1.0,0.0,1451.0,1421.67,1480.9399,15.31,40.32,39.400002,41.099998,0.37,44.310001,43.650002,45.049999,0.41999999,55.709999,54.299999,57.200001,0.47999999,59.66,59.400002,59.900002,0.1,58.799999,58.700001,59.0,0.029999999000000003,41.18,40.700001,41.799999,0.17,43.400002,43.0,43.799999,0.19,204.14999,204.14999,204.14999,0.0,23.41,23.1,23.6,0.18000001000000002,6.4299998,5.1100001,7.9000001,0.5,6.1799998,4.7199998,7.4899998,0.47000000000000003,6.3099999,5.1799998,7.6300001,0.44999999,194.14999,172.33,238.31,7.1199999,,,,,,,,,-10.02,-31.82,34.16,7.1199999,2.3099999,1.0,2.7,0.44999999,50.02,50.0,50.02,0.0,702.92999,701.28003,703.69,0.49000001,13.83,13.54,14.12,0.15000001000000002,18.889999,18.799999,19.1,0.079999998
R80711,10,2017-01-01T02:30:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1435.88,1409.17,1454.1,11.18,2520.74,2403.1899,2619.28,47.439999,357.34,329.14999,377.88,10.18,9.4099998,1.53,14.98,2.1500001,357.5,329.22,377.98999,10.18,1.0,1.0,1.0,0.0,1434.97,1408.1899,1453.1801,11.2,41.459999,40.650002,42.349998,0.34,42.869999,41.799999,44.099998,0.69999999,56.830002,55.349998,58.200001,0.44999999,59.540001,59.25,59.799999,0.079999998,59.0,58.799999,59.299999,0.1,42.200001,41.400002,42.849998,0.33000001,43.950001,43.5,44.5,0.18000001000000002,186.12,172.32001,204.14999,15.24,23.57,23.4,23.799999,0.1,6.54,4.23,8.2399998,0.77999997,6.4499998,4.54,7.9200001,0.63,6.5,4.5100002,7.96,0.66000003,166.94,125.14,221.64999,10.78,,,,,,,,,-5.3600001,-47.18,49.330002,13.44,-0.02,-0.69999999,1.0,0.51999998,50.0,49.990002,50.02,0.009999999800000001,703.41998,702.48999,704.34998,0.34999999,13.68,13.4,13.87,0.11,19.17,19.0,19.299999,0.09000000400000001
R80711,10,2017-01-01T02:40:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1329.83,1215.87,1453.0699,74.279999,2152.6899,1764.79,2614.8899,253.05,276.09,195.69,376.63,55.610001,12.12,2.8,19.200001,2.47,276.39999,196.25999,376.76999,55.52,1.0,1.0,1.0,0.0,1328.8199,1214.73,1452.1801,74.339996,42.459999,41.700001,43.200001,0.31,41.209999,40.400002,42.0,0.47000000000000003,57.82,56.650002,59.049999,0.44,59.259998,58.400002,59.849998,0.43000001,58.68,57.299999,59.400002,0.68000001,43.040001,42.549999,43.5,0.20999999,44.650002,44.150002,45.099998,0.19,172.32001,172.32001,172.32001,0.0,23.51,23.1,23.799999,0.23,5.3800001,3.9400001,7.3800001,0.56,5.5300002,4.1700001,7.0799999,0.50999999,5.4499998,4.0500002,7.23,0.5,172.14,140.17999,205.28,9.3000002,,,,,,,,,-0.19,-32.139999,32.970001,9.3000002,-1.24,-1.9,-0.69999999,0.34,50.0,49.98,50.02,0.009999999800000001,702.94,702.16998,703.58002,0.27000001,12.66,11.57,13.85,0.70999998,19.299999,19.299999,19.299999,0.0
R80711,10,2017-01-01T02:50:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1179.5,1128.2,1220.6,29.49,1674.05,1492.36,1846.6,95.370003,176.37,145.41,202.14,17.280001,13.66,5.7399998,17.879999,1.27,176.95,146.05,202.73,17.209999,1.0,1.0,0.99000001,0.0,1178.36,1127.02,1219.5,29.52,43.43,42.650002,44.0,0.27000001,40.080002,39.700001,40.549999,0.2,59.529999,57.849998,61.150002,0.63999999,57.619999,57.049999,58.549999,0.41999999,55.970001,55.400002,57.299999,0.55000001,43.240002,43.0,43.549999,0.11,44.700001,44.549999,44.950001,0.1,172.32001,172.32001,172.32001,0.0,22.74,22.5,23.1,0.23999999,4.8000001999999995,3.05,6.4699998,0.50999999,5.1500001,3.6700001,6.3099999,0.47000000000000003,4.9699998,3.6300001,6.3299999,0.46000001,177.38,132.97,216.59,9.9200001,,,,,,,,,5.0900002,-39.349998,44.27,9.9200001,-2.1900001,-2.5,-1.7000000000000002,0.18000001000000002,50.009998,50.0,50.02,0.0,703.09003,701.88,704.81,0.69999999,11.22,10.71,11.62,0.28,19.299999,19.200001,19.299999,0.0
R80711,10,2017-01-01T03:00:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,12.0,12.0,12.0,0.0,1103.64,971.35999,1228.88,84.57,1434.98,1007.78,1851.21,258.48999,136.97,71.910004,208.71001,42.599998,12.27,7.4000001,18.049999,2.01,137.58,72.480003,209.14999,42.57,0.99000001,1.0,0.98000002,0.0,1102.4399,970.06,1227.74,84.639999,44.290001,43.599998,45.0,0.30000001,39.639999,39.450001,39.950001,0.1,61.490002,59.950001,63.049999,0.62,56.759998,55.700001,57.299999,0.41000000000000003,55.189999,53.799999,55.799999,0.52999997,43.389999,43.049999,43.75,0.12,44.950001,44.700001,45.200001,0.1,172.32001,172.32001,172.32001,0.0,22.42,22.299999,22.5,0.09000000400000001,4.5900002,3.2,6.3899999,0.54000002,4.9499998,3.3599999,6.6100001,0.55000001,4.77,3.3199999,6.3699999,0.51999998,179.89,132.78999,228.49001,10.13,,,,,,,,,7.5799999,-39.529999,56.169998,10.13,-2.5599999,-3.0,-2.2,0.28,50.009998,49.959999,50.029999,0.009999999800000001,703.57001,702.25,705.20001,0.77999997,10.5,9.2299995,11.71,0.81,19.219999,19.1,19.299999,0.079999998
R80711,10,2017-01-01T03:10:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,11.7,11.0,12.0,0.38999999,1128.78,983.92999,1254.08,80.830002,1536.85,1074.88,1944.65,251.8,152.44,79.07,224.98,43.73,12.06,3.8699999,17.34,2.2800000000000002,152.96001,79.480003,225.52,43.740002,0.99000001,1.0,0.99000001,0.0,1127.59,982.59998,1253.02,80.900002,45.040001,44.549999,45.599998,0.22,39.700001,39.5,39.900002,0.079999998,63.560001,62.150002,65.349998,0.61000001,55.68,55.299999,56.349998,0.20999999,53.849998,53.200001,55.150002,0.55000001,43.419998,43.049999,44.049999,0.17,44.98,44.150002,45.450001,0.12,172.32001,172.32001,172.32001,0.0,22.48,22.299999,22.6,0.09000000400000001,4.8299999,3.46,6.5100002,0.46000001,5.2399998,4.0700002,6.54,0.43000001,5.04,3.8800001,6.5,0.41000000000000003,181.52,156.67999,217.2,8.7799997,,,,,,,,,9.21,-15.63,44.880001,8.7799997,-3.1199999,-3.3499999,-3.0,0.09000000400000001,49.970001,49.939999,50.009998,0.02,704.01001,702.37,705.39001,0.73000002,10.73,9.3400002,11.94,0.76999998,19.1,19.0,19.299999,0.02
R80711,10,2017-01-01T03:20:00+01:00,-0.99000001,-0.99000001,-0.99000001,0.0,11.02,11.0,12.0,0.09000000400000001,1193.99,1052.6899,1292.76,80.57,1736.28,1296.92,2066.6101,247.75999,187.89,108.1,252.03999,47.810001,12.44,6.4299998,15.73,1.6900001,188.35001,108.57,252.39999,47.77,1.0,1.0,0.99000001,0.0,1192.87,1051.4301,1291.7,80.650002,45.66,44.849998,46.25,0.25999999,39.560001,38.549999,39.950001,0.37,64.889999,63.849998,65.849998,0.36000001,56.759998,56.099998,57.150002,0.25999999,55.959999,55.099998,56.5,0.34999999,44.220001,43.799999,44.75,0.20999999,45.66,45.150002,45.950001,0.2,172.32001,172.32001,172.32001,0.0,19.690001,12.6,23.1,3.8800001,4.96,3.5,6.8699999,0.56999999,5.3099999,3.9000000999999997,7.2199998,0.60000002,5.1300001,3.7800000000000002,7.0500002,0.56999999,178.67999,144.14999,225.41,10.03,,,,,,,,,6.3600001,-28.17,53.09,10.03,-3.1900001,-3.5999999,-2.8,0.18000001000000002,50.0,49.98,50.02,0.009999999800000001,704.34003,702.82001,705.78998,0.72000003,11.36,10.0,12.32,0.76999998,18.98,18.799999,19.1,0.09000000400000001
